,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
1269,GAMBA,Gene Activated Matrices for Bone and Cartilage Regeneration in Arthritis,http://www.gamba-project.eu/,http://www.omicsonline.com/open-access/gamba-european-project-gene-activated-matrices-for-bone-and-cartilage-regeneration-in-arthritis-2090-5025.1000e101.php?aid=19898,http://www.gamba-project.eu/,http://www.2020-horizon.com/GAMBA-Gene-Activated-Matrices-for-Bone-and-Cartilage-Regeneration-in-Arthritis(GAMBA)-s8088.html,http://www.degruyter.com/view/j/ejnm.2012.4.issue-1/ejnm-2012-0001/ejnm-2012-0001.xml,http://www.omicsonline.com/open-access/gamba-european-project-gene-activated-matrices-for-bone-and-cartilage-regeneration-in-arthritis-2090-5025.1000e101.pdf,http://www.degruyter.com/dg/viewjournalissue.articlelist.resultlinks.fullcontentlink:pdfeventlink/$002fj$002fejnm.2012.4.issue-1$002fejnm-2012-0001$002fejnm-2012-0001.pdf?t:ac=j$002fejnm.2012.4.issue-1$002fissue-files$002fejnm.2012.4.issue-1.xml,http://www.ecoweb.info/2772_gene-activated-matrices-bone-cartilage-regeneration-arthritis,http://www.researchgate.net/publication/271383428_Gene_activated_matrices_for_bone_and_cartilage_regeneration_in_arthritis,http://www.gamba-project.eu/project,http://www.eurostemcell.org/category/disease/arthritis,384:Sp0zwJLz8b+9Wg8+xdpIvf14syoqSzDHtNvvlqvrP5onDQFKCdD2jbL2aNw0qwqE:Spkb+9TwzJzNi5+ll+L4CBdjU,1536:S/P/izuLak3HJaPD0bRz3vhYWpXpIcEUZ+vB8S2T4focD:S/izuLl3HJawb1vh4,384:Sp0zwJLz8b+9Wg8+xdpIvf14syoqSzDHtNvvlqvrP5onDQFKCdD2jbL2aNw0qwqE:Spkb+9TwzJzNi5+ll+L4CBdjU,192:s/iWDYRlpGlsE4LZtOulXqP8XVCJxT5XZEy0Ie:ODYRntE4TOulXqkXVCJxT5XKyo,,12288:IBmK0sLqsdZK04j7m7PsAPHVis7TH25DdSlVQClgOY:IBmKB+t/7K3PHgs7TH2LUZgOY,,,,768:SKvb+ndwzJzNI5UXD/J7vgk5qf5bDs1QFnTrCENXFaPawBdjU:SkgEtuet7vv0xT5XF8awg,384:coz+CHR46h1bCDhVx06ib1+qcs9pyTVmfTrKL/3XzrjSJRCqImVDf+ZMXwY2E:cW5Hy62x06m+psOUfTrK7EImVDf+ZM1X,0.0,100.0,0.0,,0.0,,,,0.0,0.0
1270,SUNRAY,Sustainable Nutrition Research for Africa in the Years to come,http://sunrayafrica.co.za/,http://www.sunrayafrica.co.za/sunray_cms/index.php?frontend_action=display_compound_text_content&item_id=1079,http://www.unscn.org/files/Announcements/Other_announcements/SUNRAY_for_SCN__2_.pdf,http://www.unscn.org/layout/modules/news/documents/SUNRAY%20call%20for%20papers.pdf,http://sunrayafrica.co.za/sunray_cms/downloads/dynamic/compound_text_content/sunray_roadmap_english_1__english.pdf,http://www.universityworldnews.com/article.php?story=20110225201930956,http://allafrica.com/stories/201104211062.html,http://www.plos.org/wp-content/uploads/2013/05/plme-11-01-Kolsteren.pdf,http://www.irinnews.org/report/92550/food-home-grown-nutrition-research-for-africa,http://www.sheffield.ac.uk/news/nr/africa-sustainable-nutrition-1.345309,http://allafrica.com/stories/201402242160.html,3:g/O9HhgvgMkADYniNQLX1tH45c9KKB4hHCdBzLWVLn:MCmYniCRtY5ctQHCdFWVL,384:Dh4hzEq79A//qufyz6egW3Gp3ab8g6ip6i8uv8l:u9EoK//quyz6egW3Gp3ab8gjpj8C8l,3072:OYPlTVqQ8BKERWpbsLmSl4ZjtzvyV83bVZRz8LERwnSJG298Gwrlz0YxvIj:V9VMKwEkmHjtmV8LVT8LERp1qd0Wk,6144:cbP07g2hxS9pPP/Fw/Pkaj9bPqpA48YDPIrBFrGzXsjlI7A6z:cb87g2hxSbtuPkajlqpA+DILrGTwPy,49152:1xs/tQyg0VC3aVx2sAG54b7Fg6o79zPGymoy6BVaUCujdOM0lBPniZ9GjcOCc9PA:Xsq0V9Vx9354b7Y9rI6BY5ISiDs6,384:lU/hPtx+RuLbaXs2tmAYApCDQGsIp/wlnYQyiHa5U9R+55XEul:2/Ty6vx1pYlX6w+55XE+,768:2PzVNXhn3tmAM3syNmgTaWv2eMmTM25FE71L0DSG7DeBHB7cxN7o7CK/2EUwEG:2JhhnQsyQUaW+eMmTLEZoD6cbkj/iwEG,12288:UVPEe8V8PoH/ZYGHdIcCnzixFGtOjHqzj:gsUqhYGH+rnzmS0q/,,768:POox3eijfMuyy4IFfArS+W+2PpTkUeYLlK45AcfNDWefSvvlHxW0NRRkj:POox3eijmIIO+6ItYLlK45AcfNDmvvla,1536:26Rz+ehnQsdClaWepMmTYtA8plF8x/xOcqkj/iwEG:22PnQsP5pMmTY1Fq5Ocqc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1271,4M2020,Advanced Manufacturing of Multi Material Multi Functional Products Towards 2020 and Beyond,http://www.4m2020.eu/,http://www.4m-association.org/sites/www.4m-association.org/files/4M2020_Summary.pdf,http://www.researchgate.net/publication/268455954_Advanced_Manufacturing_of_Multi-Material_Multi-Functional_Products_Towards_2020_and_Beyond_(4M2020)_FP7_CSA_Project__Outline_Description,http://rpsonline.com.sg/proceedings/9789810946098/html/145.xml,http://www.researchgate.net/publication/275047895_Microbiology_review_series_CF_microbiology__Towards_2020_and_beyond,http://www.birmingham.ac.uk/research/activity/mechanical-engineering/advanced-manufacturing/projects.aspx,http://www.4m-association.org/bulletin/2015/March/INDUSTRIAL-WORKSHOP,http://www.focusonfof.eu/downloads/news/focus-press-release-16062015.pdf,https://www.hi-micro.eu/images/industrial-workshop-flyer,http://www.birmingham.ac.uk/schools/engineering/mechanical-engineering/news/research-grants-september-2013.aspx,http://tkk.academia.edu/Departments/Faculty_of_Electronics_Communication_and_Automation/Documents,384:vdk1mnH+j5ZLdfPgw3NzDdbrHRK8y/sqCLIme28TU0OSHBaVHP66RsRsKHT8iOPV:K1tj7Ldf13NzR9pLJ8QyB2P7k6,1536:6GSNCwQEtWswkIztUIN8DPvFGMJQ5CqJ48L0IXnzUmi4ircshLk3/ZXD2GcyEJcI:459rFqCwhGLLk3/ZTcHj,,48:cMXOOp02fqSjbJG5oaxFeumEGlWSK0JStUA8LM1bYLdUIF:3RmS8OaLeuR0JSSA8Y1MqIF,,384:g0gSlYNbOI06AfkKN5sf9s7EFQrVqBG4YLkwB5K89lnJcdQe:PCbOI0pLN5Ss7WoqB5rwLz9lJcp,192:HlcH/JaYXZvpI22kXAjAC35WBmQrj/6ijSRZN6k8YqJZVJ0+cunKogcIJlodlAu8:HlcH/9vIVo//6COZN6k8YqJZfdnA9Ua,12288:Jto5wYDOkkMmNrxjhuN2yeXItPehNBacwoVnYIYuAp2ziwPZM:IbDwNvuNHEQPzLIl1zDZM,6144:fclAcxvmKlM1t4nLZEJXfst9XDT1hLeAvu:fWAcxOKlKmLZ0EXn1hL+,384:gOI5AjAfkKN5sf9V9r3MF5B5K89lnJcHQR:gOI+cLN5SV13kLz9lJck,1536:qDeNCQ2Roi40v2LpDpt99Ds11R1W28dovqp9BFzFOah52+GayJXSSUIZejon+634:qZQgo/pDpzSz82Cp98C6wz,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1272,MATERA+,ERA NET Plus on Materials Research,http://www.materaplus.net/,https://www.madrimasd.org/fundacion/redes-proyectos-europeos/era-nets/matera-0,http://www.madrimasd.org/portal-transparencia/informacion-institucional/redes-proyectos-europeos/era-nets/matera,http://drupal7b.madrimasd.org/fundacion/redes-proyectos-europeos/era-nets/matera,http://www.sviluppo.toscana.it/sites/default/files/MATERA%20Florence%2023.4.pdf,http://www.sbfi.admin.ch/themen/01370/02396/02414/index.html?lang=en,http://gain.xunta.es/artigos/114/Matera?locale=es_ES,http://gain.xunta.es/artigos/114/Matera,http://www.ncbir.pl/en/programy-miedzynarodowe/era-net/materaplus/,http://www.worldcat.org/title/era-net-networking-the-european-research-area-coordination-of-national-and-regional-research-programmes/oclc/654829417,http://orbi.ulg.ac.be/handle/2268/128285,192:7xnCm/YOCHqiIPjFTopKylJX/UEQOeda0HIcT0RI:7xnCmrLFToP/zIocgRI,,,1536:5YczALGcG4ccOYbhJHRx/PjPfrgrqtSY4feNUMgdNwR:5YczALGcHccOYbhJHRx/Pjrgrq1VUMge,1536:6s4dZJNOrskLnWQUe//w22pUt5w306Eq4d9I/+XHQfhLtLFCW:6s4fJNbOnWQV/Y2dSEtMmX0F,768:vYf6tHX5nCl5r5hXZfv3IJxNqpQo0yw3A:vYytHX5CfaNqOU,384:D4k0QtfcGsuX1JSuA4UJ7VMjv6LBp9t92T4FyhNytik:ThtMi12VMT6LB3L2T4FyhNytik,384:A4k0Qyfk1iLuJCE4SuA4UJGGD8OLBp9t90T4FyhNytik:khy1lEaGDlLB3L0T4FyhNytik,384:G+6gIYf5jO1sTqyGZ3ymi3NCFPjS3VCbi+/3M5vF5ZOfJWyZrGVIBqyXz5xAsZSb:bbg4sZkrXl5ZeqJx,3072:f/a9eEhXeLYdh2fwJ03qhpqb5S/IUnDtoStxsuF6J6FTO:K1eb5S/IUnhJsuF6J6FTO,192:/ZE1RFDi4USJJSiuz6VPfFmUa9wJQhxXolHW1MmmXOUC80GkhzhD8V12uraOR:61PtUEJSr6P9m3COhylymT1kDD8L2ub,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,PROLIFICA,Prevention of Liver Fibrosis and Cancer in Africa,http://prolifica.eu/,http://prolifica.eu/,http://www.prolifica.eu/activity/2014/prevention-of-liver-fibrosis-and-cancer-in-africa/,http://www.cancercontrol.info/wp-content/uploads/2015/07/97-102-Howell_cc2015.pdf,http://www.samj.org.za/index.php/samj/article/view/8880,http://www.samj.org.za/index.php/samj/article/download/8880/6583,http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000400016&lng=en,http://www.burnet.edu.au/publications/3881_prevention_of_liver_fibrosis_and_cancer_in_africa_the_prolifica_project_a_collaborative_study_of_hepatitis_b_related_liver_disease_in_west_africa,http://www.researchgate.net/publication/276606342_Prevention_of_Liver_Fibrosis_and_Cancer_in_Africa_The_PROLIFICA_project__a_collaborative_study_of_hepatitis_B-related_liver_disease_in_West_Africa,http://reference.sabinet.co.za/document/EJC166666,http://www.ajol.info/index.php/samj/article/view/120294/109775,,,,3072:+milWYAYL9Qcl65AvCtAB5sQb2Gw2JZxLK3RF8urmAXoGlMF+7W0Utp:+F0Ypp65AIY5sQ023xmRF8urmUoj3,768:59DDwPYvAChgljMEJnCEwGA1HHIHBct2UTL9k+iNI2I:5yDJnCEwGA1HHIHBct2UL9liyR,1536:4Ze7jsgja0FMkuQnEhctt82jNYmrrbH0mwWkX9AFAK6v+0d30Xyq:+yt+07nJtbmmrraWkX93G0d3gyq,384:ZZBFDCoqewGXI46f9drnDgHhLRL3TFbHLtgutTvQ77xh97naoA/jRZVRuTt9161U:4CNo7xjuXVRuTJ6U6FbfSEJFF5ry,192:J26s8t6E/ykohedDiDNHMXezG5hkjMK5hTAdjIzjF1jRpoDALJCujn05D20Fn4uv:JW8IOTz0DpREDyJCujnEbFn4u035zu,,1536:SsWxqFh6GJz5DgStdlHAzlvqliWsA/iZ6IWnU8yzXkHAm:SsWxqFh6GJzRvt3sA/o6TnU8yzXJm,768:Nn3TQDwuMUaPXZLEcWU5bLsL9LYpW5g1wOS/hij67I/rjokdk:NbEcWU5bLsL9LYpW5g1wOS/hr76k,,,,,,,,,,
1274,TRANSCARD,Translating disease to cardiovascular health,http://www.transcard-research.org/,http://www.transcard-research.org/,http://www.transcard-research.org/?page_id=4,https://prezi.com/yogssj1vtwgg/the-role-of-ldl-receptor-in-cardiovascular-disease/,http://www.brandsupply.com/contests/logo/-7763/designs,https://prezi.com/njfozd3we-va/copy-of-the-role-of-ldl-receptor-in-cardiovascular-disease/,http://www.research-projects.uzh.ch/a678.htm,https://www.researchgate.net/profile/Philip_Zimmermann,http://nebion.com/ne/doc/innovation.jsp,http://www.translationalres.com/article/S1931-5244(16)00062-1/fulltext,http://www.nature.com/ejhg/journal/vaop/ncurrent/full/ejhg201570a.html,384:GcUNZ/c0+Kr+1CGVFHZo9zU9HIA3c2azI+IXWb5rN0P:5UNZ/jh+VFH2fwWx0P,384:GcUNZ/c0+Kr+1CGVFHZo9zU9HIA3c2azI+IXWb5rN0P:5UNZ/jh+VFH2fwWx0P,384:G5v/Dw0+Kr4LC3VFH5o2dOzU9HIA3c2azI+IXWb5rN0P:4v/DfhrVFHW2EwWx0P,768:QaMLuxEGJqoBmmeHOj5s6XNhz+h7pFKNGaHwuDw5afXghOOtG4tWvkFddTddmE5M:Qkxezn9/YRMJd4z3ncDNCopYJmE1fkK,1536:ZzW21rf2mZ9Vi1SfOMSzCCSnRSaBeyHQxh2I4xW4mEz:ZS210YRS2IK,1536:Qkw6Xc+RYRi/dnfh0ncDNCopYSpEg6fkK:QkvbvN/YwrK,96:NzjDFPAYc9Pz5zRSil0Otli/H0KdYM0zf+eZIure/R/K8izDt2wDB6T:0z2ilPli/H7dY3pZte/JK8jwNw,,192:imPROTUggZFJ3pHJLpDw84vM32HHdrS6xmfJNqmWoB:i93g/e1HHhH8fLWG,,3072:Zo5z7rviVyeUyprtwpmvuijTDmi/tFzjEVzgoGQjJ:Gz7raVyeUyprtwAvuijTDmi/tFzYVzgU,100.0,77.0,0.0,0.0,0.0,0.0,,0.0,,0.0
1275,IMPLEMENT,A research agenda on implementation research in chronic care,https://eu-implement.eu/,https://eu-implement.eu/implementation-research-agenda/,https://eu-implement.eu/experts/,http://www.euprimarycare.org/sites/default/files/EFPC%20workshop%20Implement%202%20september%202014.pdf,http://www.opimec.org/actuales/eventos/3434/call-for-experts-implement-eu-research-project-on-the-implementation-of-chronic-care-improvements-2/,http://whqlibdoc.who.int/publications/2011/9789241564205_eng.pdf,http://www.fic.nih.gov/News/Events/implementation-science/Pages/faqs.aspx,http://repub.eur.nl/pub/79476,http://www.implementation.eu/events/eu-implement-conference-2015,http://www.implementationscience.com/content/8/1/17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2757022/,3072:U5f9tRUNSaKQfMcOQ4eV1HcQBSn+mdjYXbxbiyw45:8U5fcQYYXbxd,1536:Nl8SNf90iRUmk5sUcOSafyQfMch0Q4eYSuivOQXlvQBSn+mdzv0ddX+UkYXbxbi2:bnf9tRUNSaKQfMcOQ4ekQtQBSn+mdjYT,3072:jlf9tRUNSaKQfMcOQ4eUHv6EQBSn+mdjYXbxbiyw45:/U5eJQYYXbxd,12288:rx9SoZB3XWoVN1hCLLSgjPixdqc57aLz9eNzgEb4ywKRL6GmlQck3SJyBDD9xO+m:v/ZcW14LWJ3daLZgBrBOkrBlbHS8G,384:bDi5VqVodWsiNVtZ5ar5q6WMcj18QSOelnVMisXmxaiX90SSkvEHGgT+Un4:k4hlZ5aNq6WMcj1PSOelnqM1yG0lTvn4,12288:ZRk9D2aQLp5IH5dq+ZdJVrZNT1QoKsxCXwIeo3l18xMGd8jnF:M9D2hHkJZ/V6MxcwFo3cxMGd8jF,1536:PrTvr52lpeQDiMNq36Dhrfo+pZmGgYKEttLtZ0kqrzqvpoEEpzfRuPlZsyGbVDDp:PzAM2wSyToSAYt8JrXg3CM2+TS2WDBfQ,192:NesKw3W/EumIno7Ntudnrn9j+nqxpUvnLCNlG/h467iYvMnYFuiMJazaXKa9v0lp:gsKwG/Eu6buk/V7+iMJaza6aL2X,384:OCcZFQ0zsCdU0GwbkJMAu/HtyhhL0gYeehqH1WzAEUza2nnkN23bnVT:gQ0zsCdU0GwbkJHos0PqHZDJ,1536:hzTd/Q5hH4HQL92Zzza+jJidhq5V/nbAoTK4rTxFocvMP7vRkaItzjzIHj95jgjM:hxQoHrzwWVt/rTxFoHP6TxilO5b66n7A,,72.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1276,RESTORE,REsearch into implementation STrategies to support patients of different ORigins and language background in a variety of European primary care settings,http://www.fp7restore.eu/,http://implementationscience.biomedcentral.com/articles/10.1186/1748-5908-7-111,http://www.implementationscience.com/content/7/1/111,http://www.implementationscience.com/content/pdf/1748-5908-7-111.pdf,http://www.zonmw.nl/nl/projecten/project-detail/restore-research-into-implementation-strategies-to-support-patients-of-differente-origings-and-langu/producten/,http://www.zonmw.nl/nl/projecten/project-detail/restore-research-into-implementation-strategies-to-support-patients-of-differente-origings-and-langu/samenvatting/,http://www.ncbi.nlm.nih.gov/pubmed/23601205,http://ec.europa.eu/research/health/public-health/clinical-outcome-into-practice/projects_en.html,http://www.academia.edu/Documents/in/Health_Science?page=49,http://www.meduniwien.ac.at/homepage/1/content/science-research/third-party-funded-projects/fp7-projects/restore-wolfgang-spiege/,http://www.slideshare.net/RMBorders/restore-presentation-k-odonnell,768:geAGyarl3ihEKri/ktOz98j+10l5oC6Ua6VjdM7MmT5/GarERcW1TC57LyJs:p5rl3ihEKri/gOz98j+ulFX0Aa4RF1Gh,3072:wQpHHu5emoASMqBkuw4eS190pvHrSMZO5J66n7A:1HBmoAxluw4eS1909HucO5+,3072:wQpHHu5emoASMqBkuw4eS190pvHrSMZO5J66n7A:1HBmoAxluw4eS1909HucO5+,12288:SVmN5kl6ZRD0bXS0gKCT9KSlcoAzhLccccceXEGJsVYIvCeCiuLZ7R:mmN5r2m0gKc9KXoAzhLccccceXmYIvCl,384:mg92PsAEW/EjGL4Qn9/XocruPKWtXteZtIGybQRNAf0Ah:R92P9EW/EjQVYcruP5b6Af3h,384:mg92P7AV1efjG04Qn9PcocivdCWGvbQRiAf0Ah:R92PcV1efsQplcivdIbLAf3h,1536:FD9IZWrhChMr2YaqyRNwiIgQmCqiqiQ2OCDGU:p9IZWVChMr2Yaqli7QmCqiqiQ2OxU,384:kfyYECOtBYtGALWtLti48spzPIOkznGsUIm2CfCHblurD:kfyYTOtBYtGALWtLtx8spbUn88urD,6144:WBd+z8d9s2F6E36+HT5ggxrYrUYruUHzqHRHxyltz:3ze6E3pxr6U6Dtz,768:Ln87IlIBNd0Ndc+Uuh9LzE31tjLdyBZxNQ87HhdQU:LnWIlIB8nBPJ,3072:JJVUmB0cbSsRAI+6hZ1ZIc3XEVR45o5B5A7X5mCIjxJw:JJtbSs/hZ1ZIc3UVR45o5B5A7XgCge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,CILECCTA,A user oriented knowledge based suite of Construction Industry LifE Cycle CosT Analysis CILECCTA software for pan European determination and costing of sustainable project options,http://www.cileccta.eu/,https://www.linkedin.com/in/deniz-artan-ilter-5340445,https://www.thinkstep.com/about/eu-projects/cileccta,https://www.bsria.co.uk/about/research/cileccta/,https://sites.google.com/site/siggigunnarsson/topp/management,http://www.2020-horizon.com/LULEA-TEKNISKA-UNIVERSITET-p1282g3.html,http://www.2020-horizon.com/ASM-CENTRUM-BADAN-I-ANALIZ-RYNKU-SP-Z-O-O-p3090g1.html,http://www.ist-world.org/ProjectDetails.aspx?ProjectId=ca40565f3a104eb6b7545d847f2adb82,http://heyblom.websites.xs4all.nl/website/newsletter/1402/tg89_new_cie_coo.pdf,http://ascelibrary.org/doi/10.1061/%28ASCE%29IS.1943-555X.0000230,http://www.ectp.org/cws/params/ectp/download_files/27D279v6_Construction_EC_Projec.pdf,192:STO4gFP+aPhLCmfmuHBk4d0NVq5hwSckabcChcuB1Ku:S64gHNCcH8NVq5iScvclur,,1536:Xu1EknNmNljH9HcL5hIKr7UyuF1eBxG0eBfEWgwrtqUwwFJz5MCiD93+VysU6Apq:Xu1EknNmi2Kr7UyuF1eBxG0eEwrtqUw+,384:L9IQc/cXv205USlRZc92fSCjBlzHNNR8OQpoxVVFkZtKR8CY3RcRqmhhQUtLT8bs:LGcB5RR69aSC1tHiOQpgVVaZtnif/nR,768:A/VZrEjJsPhh9ZduV0204eeeeeeeeeeevJUk9h6ZWkJYNlHPU/08rY9GB:AfKc9ZdSjeeeeeeeeeeevJUk9h6kkJYs,192:8nvYRlSGes946zG3fVX5FoAxwjfpLQoR8a7q6sddXZEy0Iw:8nvYRQX6zC9CNvDUdXKyy,192:wnvYRlGGijaB80PsE50aYi+Ax0d0dtpooiMXZEy0Iw:wnvYRUzaB8wr0IOqFiMXKyy,1536:TBpqqqQdwyQ6pZBZUnUIAL6pnzrUqcU74RVvW9rCPkUSUmeVc7AUyURaXnvW8RUF:ThzZbkUv6,1536:FT72JAq2mAazCPhHawVA4+cMrUhy078pFXkJbkpLxFG9+eLtHK5R19dVu8o:MwmAH6CAZ0WYANFevh6385,48:ImMqykyy156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7sURP90w0roYGXt29/fX8pr,6144:XxV4ApKK6jsK1bRVKfKlAgkaPDNeWHyqUTCSgx7Zp:hHpGsKXlAOPyq6BA7Zp,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,MYOCEAN2,Prototype Operational Continuity for the GMES Ocean Monitoring and Forecasting Service,http://marine.copernicus.eu/,http://www.cmcc.it/projects/myocean2-prototype-operational-continuity-for-the-gmes-ocean-monitoring-and-forecasting-service,http://marine.copernicus.eu/,http://lgge.osug.fr/meom/Projets/MYOCEAN2/Welcome/Welcome.htm,http://www.hzg.de/cms10/about_us/eu_projects/fp7/earth/047608/index.php.en,http://progettiue.enea.it/dettagli_prog.asp?id=809,http://iocs.ioccg.org/wp-content/uploads/1010-rosalia-santoleri.pdf,https://en.wikipedia.org/wiki/MyOcean,http://progettiue.enea.it/dett_pdf.asp?id=809,http://niersc.spb.ru/myocean2.html,http://www.ieo.es/personal?p_p_id=ieopersonalmain_WAR_IEOPersonalportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-2&p_p_col_pos=1&p_p_col_count=2&_ieopersonalmain_WAR_IEOPersonalportlet_idPersonalAmostrar=13706508,768:DUAoOra6NONr1vFLvFBvFnvFQvF5vFRvFDsxqf421wTPnaXe/F9MVj5mGjgNy/uL:DUb6091vFLvFBvFnvFQvF5vFRvFDsxqA,1536:GTAJkp9qBEw7v1CoiwAha519Y0C2Yj/yUnif0s+YKG2CZ:GTAJkp9qBEwL1Si5r0yUn0+YKG2CZ,768:DUAoOra6NONr1vFLvFBvFnvFQvF5vFRvFDsxqf421wTPnaXe/F9MVj5mGjgNy/uL:DUb6091vFLvFBvFnvFQvF5vFRvFDsxqA,48:EhF4Iqy4mm8CUTFMpHPRwgNowMJpKHaWCE5+kXeAMgkQ+iuMz:FIqy4mmzwUnNoUadE5+IMlMz,,192:SIZYDgV0kPAOt7vE2xOas0eIt8Lf0NGeYH2GF+4WN:SIvm/xd6t8Lf0yHo4s,49152:jEMvEijJvaYH7FGXeh3P+Yg/HjGct5sofvexeoP+o2hnZilCD22UNdy7:NvEwXbFSETgvjGc4gCqo2hKt/y7,768:Oq4CzmyXpnzOLYk+iFZkT1eFNwJH9LvrWXWhvrsb4DDt:Oq4Cl5nzOb+iFZuAFNwJH9LjW4rsb4Ht,768:675UkCgNXHbtpmM9KNLOsyySpiy2pPz+93Qw/k2Pri82aTAyqW3cZuwOxEPteRYp:YfHbtpmM9KNLOsyySpiy2pPz+93Qw/k/,384:dtaKHDPcMZcMRcMNcMZJ9G2JG2pkLJ7G2EXvoYEoY8oYDoYkoY3upk+JSG2pkjCi:d9/m+Dbi42wj8RNwjmy3scX,768:xE+OvHQ0hP9zLcxwB4Og+FV42x9pH4kNrQlQjQFQ7QnQIQrQXQKQG8f:8cxS5N/QlQjQFQ7QnQIQrQXQKQJf,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1279,VFF,Holistic extensible scalable and standard Virtual Factory Framework,http://www.vff-project.eu/,http://www.vff-project.eu/wp-content/uploads/2010/11/VFF-project_presentation_2009-10-19.pdf,https://www.researchgate.net/profile/Paolo_Pedrazzoli/publication/228791372_VFF_Virtual_Factory_Framework/links/0912f50bfa96c19e5e000000.pdf,http://www.supsi.ch/isteps_en/applied-research-services/gruppo2/projects/progetto1,http://incomera.eu/proxectos/228595/-,https://www.researchgate.net/publication/228791372_VFF_Virtual_Factory_Framework,http://compa.ro/despre-compa/proiecte-eu/holistic-extensible-scalable-and-standard-virtual-factory-framework-vff,http://repositorio-aberto.up.pt/bitstream/10216/71331/1/000146021.pdf,http://www.iwf.mavt.ethz.ch/ConfiguratorJM/publications/Factory_of_127191687499930/daaam_2010_bathelt.pdf,http://www.ropardo.ro/fileadmin/prezentari_pdf/VirtualFactoryFramework_2012-_Bucharest_ITIA.pdf,https://www.linkedin.com/in/marino-alge-35b26193,3:qVZqchW3oOwiJS46LG3MRKl7fAR4aNGY9F4:qzO3qic4gG8slDAfNGYI,49152:7vD5MsV3FPnqbiyK3FjpoMOI+LPIwlX921DKTMgF+Lp:7/3FOKtpoMD+MK9K2ggYLp,,384:SM7J7r5eHcH//0yoykFSgjszfVm+zH+tWUExsc9aWUJAn7hn8On84nXYgWmL2Iek:SMMgWmLHdHSXSMk4q,192:GmyUfhwNacE3Grpi5d9cWGWcaaAZ5Y+qLwvnLhqRqOoIUBuS/WgNoI9HA:GmyUftFkwvnLkeBJxD9HA,,1536:BqjplS1Bi3YtoMPbfX7S9YtZowedX9XAFEw+5TYl+WLXkI1j/v9K0RRY0DZcSEd2:BqjplGBi3Y2MPbfX7gYtZowedXtAFEwP,196608:mo0fczMdQ7mr2lDGD/a03Q5Wjpq7nUc8dC1HMIcqPyxgKan7:m5OMC7mSP5mqzrpPaa7,3072:TDY/xPps9nJzlgzwYVVw7fgsnBXyv9euz1Bi5r0deZV5IofpBeyPqUkPkbPXgU7:TDY1pAnJzuwJX0eCnASwGobeTPqPXg6,49152:T/tvGBMBgDfNlo+V4C0rpfcx1tBpPmMIiG9h+ccujvLNnXV2izvxN5zhlm21c:OLA+V4Lcx3B1zIBhhcujvxXVRz5zX1c,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
