acronym,title,projectUrl
0,Oxidative functionnalization of light alkanes,0
0,Selective catalytic synthesis of fine chemicals,0
0,Marie curie fellowships at institut henri poincare,0
0,European doctorate social history of europe and the mediterranean,0
0,Research of new materials with specific magnetic and transport properties,0
0,Molecular physico chemical process in gas phase and condensed media,0
0,Ethnic relations refugees and immigration in europe,0
AVDFRT,Anisotropic viscoelastic deformations of fiber reinforced thermoplastics,0
0,Expression enzymology and structural determination of the new phosphatase ship2,0
0,Two dimensional interlocking molecular assemblies precursors of catenane containing membranes,0
0,Analysis of drosophila prc1 during development,0
0,Testing alternative phylogenies of the animal kingdom with qualitative molecular synapomorphies and a critical reappraisal of morphological characters,0
0,Functional analysis of wt1 variants,0
0,Imaging and multimodal monitoring in clinical diagnosis of neurological disorders,0
0,Physics of nano structured quantum devices,0
0,Cutting and material removal with waterjets and abrasive waterjets,0
ECODOCA,Ecology in do ana and cazorla,0
LASIF,Large air sea interaction facility,0
BI PIEZO SHEAR,Biaxial piezo electric shear facility,0
MOBILEARN,Next generation paradigms and interfaces for technology supported learning in a mobile environment exploring the potential of ambient intelligence,0
ROSANA,Representation Of Stimuli As Neural Activity,0
E-CULTURENET,European NETwork of centres of excellence digital CULTURE research and education network,0
MUSIK,MUlti Source TermInal Kernel,0
AWARE,ACCOMPANYING MEASURE FOR THE APPLICATION OF THE ARTICLE 169 TO EUROPEAN REGIONS FOR STRENGHTENING THE ERA IN THE IST DOMAIN OF WIRELESS TECHNOLOGIES,0
LCOS4LCOS,Liquid Crystal On Silicon For Low Cost Optical Systems,0
ARHMS,Advanced High power RF subsystems exploiting MEMS switches for wireless applications,0
0,Rheo optics in food science,0
0,Investigations of near earth space by radio methods,0
0,X ray diffraction studies of advanced materials,0
0,Growth and optics of nitride based heterostructures study of interfaces,0
0,Medicinal inorganic chemistry training,0
0,Csf proteins in neurological diseases,0
0,Plant rnicrobe symbioses rhizobium and mycorrhizal and powdery mildew fungi,0
0,Structure and use of language,0
0,Modeling questions of solidarity and cooperation theory and data analysis,0
0,High accuracy experiments with stored and cooled particles,0
0,Advanced ceramic materials synthesis and structure,0
0,Experimental and numerical methods for complex and dispersed fluid flows,0
0,European research training centre in sign language and deaf studies,0
0,Investigation of materials by interaction with radiation,0
0,Artificial regulation of cell cycle in cancer cells and its potential clinical applications,0
0,Marine models for the analysis of cell proliferation and differentiation,0
0,Quantitative palaeoecology and ecology in northern and arctic areas,0
0,Patch clamp and imaging studies of central synaptic transmission,0
0,Human haematopoietic stem cell gene therapy,0
0,Chemical synthesis and electron paramagnetic resonance of molecular magnets,0
0,Ganil physics group nuclear physics at the extreme,0
0,Ionic structure and spectra determination and applications,0
0,Surface technology for corrosion control,0
0,Plant responses to developmental and environmental cues,0
0,Particle physics at present and future colliders,0
0,Partial differential equations and applications,0
0,Microelectronics research sites at the nmrc,0
0,Danish marie curie training site in biomedical science and engineering,0
0,Basic research in computer science interactive computation,0
0,Human psychological development interdisciplinary theoretical methodological technological and practical training,0
0,Doctoral training in comparative marine molecular biology,0
0,Postgraduate training in physics and astronomy at the university of sussex,0
0,Advanced silicon microelectronics fabrication simulation and circuit design,0
0,Cost effective powder based processing and multi scale modelling of metallic materials,0
PHOCAL,Photonic microstructures in mid infrared gaas quantum cascade lasers,0
MICAS,Development of microfine composite additive systems to enhance the fire safety and thermal performance of polymeric adhesives and moulded parts MICAS,0
STEP,Stable divalent europium phosphors,0
MODERN MULTIPHASE ST,Characterisation of modern multiphase steel grades,0
COMPIMMAT,Computational methods for predicting supra molecular interactions in imaging materials,0
DESPOLIM,Synthesis and evaluation of designpolymers for imaging materials via controlled radical polymerisation,0
POLPLASCOAT,Quantitative chemical analysis of polymer surfaces coated by plasma enhanced chemical vapour deposition,0
0,Progress in Clinical the Experimental Angiology Polish Angiological Conference 2002,0
0,Seminar urban and peri urban agriculture in economies in transition,0
DRUGDESIGNFROMGENES,Support ceec scientists to participate in a 10 days high level meeting on how crystallography might contribute to proceed from structural genomics to drug design,0
HUMOGEF,Conference and course human monitoring for genetic effects,0
ISSRNS'2002,Vi international school and symposium on synchrotron radiation in natural science,0
EENC2002,European experimental nmr conference in 2002,0
BIOPLANT,Bioassays in plant cells for improvement of ecosystem and human health,0
DISMAR,Data Integration System for MARine pollution and water quality,0
NISAN,Administered Tests with Network Diagnostics via a NonInvasive Sensor,0
0,Application of theoritical chemistry to heterogeneous catalysis,0
0,European research training programe in the theories of international political community,0
0,Deformable 3d mesh exchange coding content based access and protection,0
0,High resolution solid high temperature liquid nuclear magnetic resonance in materials sciences,0
0,Improving postharvest performance of fruits vegetables and flowers,0
0,Polymer science and engineering from supramolecular architecture to functional materials,0
0,Market and non market organizations design and regulation,0
0,Characterisation of k arc transitive covering digraphs,0
0,Numerical study of crystallization and aggregation of bio macromolecules,0
0,cultural soils new approaches to determine their significance and sustainability under various land management systems,0
0,Molecular probes to study the mechanism of telomerase,0
0,A vaccinia virus model system to study er wrapping and fusion around dna,0
0,Dynamics of structural interactions between dna damage and repair proteins on a sub second timescale,0
0,Gravitational waves from neutron stars an astrophysical test for the equation of state of dense matter,0
0,A biochemical and molecular approach to understanding the mechanisms of phosphatidylinositolphosphate kinase activation,0
0,The dynamics of navigational learning and forgetting in bumblebees,0
0,Effective lagrangians for gauge theories of fundamental interactions,0
0,Higher order qcd corrections for hard scattering cross sections,0
0,N 1 string vacua from d branes on calabi yau manifolds,0
0,Specification of the mouse germ line role of gcr2 gene,0
0,Supercritical fluid extraction of vegetable oils and its industrial application,0
0,An experimental study of long term time dependent rock deformation in a deep sea laboratory in the ionian sea,0
0,The effects of buried loads on elastic thickness estimates implications for oceanic tectonics and lithosphere rheology,0
0,Stereoselectivity in the dna photosensitization by fluoroquinolones,0
0,The structure of neurotensin explored by solid state nmr,0
0,Speciation theory bridging the gap between ecological and genetic approaches,0
0,High resolution atmospheric modelling of the antarctic peninsula area,0
0,Married couples in european professional labor markets coordination stability and algorithms,0
0,Thermal snapshots of the long term dynamics of single proteins,0
0,Open strings and susy breaking,0
0,Existence and regularity of minimal sets,0
0,Implicit agreements in transboundary fisheries management,0
0,Impact of the r1 protein on starch mobilisation in arabidopsis thaliana,0
0,Spaces of geometric syzygies,0
0,Solution behavior of reverse amphiphilic polymers hydrophilically modified polystyrenes in oil continuous microemulsions,0
0,Lightning and overvoltage protection for typical mediterranean house containing electronic equipment,0
0,Characterization of new components involved in nucleocytoplasmic transport,0
0,Variation in immune defence genetic and phenotypic costs and benefits,0
0,Technology for management of the water environment,0
0,Biofluid nmr and pattern recognition in analysis of disease and toxicity,0
0,Discovery of disease markers and mechanisms by differential gene expression,0
0,Electrodeposition of metals using porous electrodes,0
0,Regulation of the immune response in vaccination and chronic inflammation,0
0,High precision force fields for applications in materials science,0
0,Transcriptional regulation of barley lipoxygenase patway for improved quality traits,0
0,Physical and chemical modelling in consumer product science,0
0,Speckle interferometry for industrial needs,0
0,Validation of new simulation procedures in industrial crystallization processes,0
0,Process intensifying methods and equipment for chemical and biochemical technologies,0
0,Nonlinear circuits and systems research at university college dublin,0
0,Doctoral training in design reuse for telecommunication applications,0
0,Theory and practice of image processing and computer vision,0
0,Quantum coherence in condensed matter,0
0,Strongly correlated and low dimensional systems experiments and theory,0
0,Migration and asylum research training initiative,0
0,Science education teaching learning and policy,0
0,Solar neutrino detection in borexino,0
0,international consortium on ticks and tick borne diseases,0
POLYCARB,Treatment and prevention of bacterial infections by anti adhesion compounds,0
AGILE,Aged people integration mobility safety and quality of life enhancement through driving,0
NEMO,Network in europe on male osteoporosis,0
PROCARE,Providing integrated health and social care for older persons issues problems and solutions PROCARE,0
AMDREAD,Age related macular degeneration assessment and optimisation of macular function with special regard to reading and motor control,0
ELDICUS,Triage decision making for the elderly in european intensive care units ELDICUS,0
0,Microchannel approaches to the combinatorial synthesis of small organic molecules,0
0,Beta cell protective gene identification potential novel targets for diabetes therapy,0
0,High resolution structural data of rna by x ray diffraction,0
0,Elucidation of membrane protein structure using transition metal binding sites,0
0,Expression cloning of novel stress activated non selective cation,0
0,Investigate the potential role of chemokines in vascular remodelling,0
0,Cleaner chemistry in supercritical carbon dioxide,0
0,Optical and structural characterisation of deep ultraviolet optical coating materials,0
0,Identification of quorum sensing associated vaccinal antigens in neisseria meningitidis,0
0,Transferrin binding protein tbp gene evolution among populations of neisseria meningitidis,0
0,Microcalorimeter based edx spectrometer technology,0
0,Simulation and experimental investigations of low frequency electromagnetic fields,0
0,Nisin availability in food systems,0
0,Dependability architectures for x by wire systems,0
0,Road materials prediction of service properties design of innovative products,0
0,Antimicrobial strategies for mild food preservation using s cerevisiae genomics,0
0,Development of improved altimeter products for applications of operational oceanography,0
0,Ecophysiology of free and attached pathogenic food borne bacteria,0
0,Reactive filtration,0
0,New bioartificial polymer,0
0,Multiprocessor debugging support for intel internet exchange tm architecture,0
0,Product generation through understanding and control of sturcture and morphology,0
0,Genome mining for enzymes acting on starch,0
0,Development of quality assurance studio,0
0,Development of cellular models of neurodegenerative disease including analysis of gene regulation,0
0,From mems to photonic crystals 3d simulation of full maxwell problems,0
0,New power semiconductor modules for motordrive and welding applications,0
0,Mechanistic investigations on catalysed bleaching for laundry applications,0
0,Power electronics package for electric vehicles and utilities,0
0,Optimal operation of large scale complex industrial systems using a hierarchy of consistent model based applications,0
0,Bluetooth wireless access for business communications,0
0,Integrated process development of biocatalytic carbon carbon bond formation,0
0,Unique mobile technology solution,0
0,Automotive laser metrology for in cylinder processes and car body vibrations,0
0,Advanced laser systems and electron beam sources,0
0,Polymers for photonics and electronics,0
0,Surface science techniques applied to invertebrate cell culture,0
0,Coastal zone protection application and validation of an innovative monitoring system,0
0,Embedded video and sw architecture for autonomous mobile robot,0
0,Applying chemical engineering principles to food process and design,0
0,Biochemical expansion of black truffle aroma,0
0,Exploring leads in homogeneous heterogeneous catalysis for novel clean petro chemical processes,0
0,Amorphization of semi crystalline polymers,0
0,Development of methodologies for design of systems on a chip containing optical sensors,0
0,High gamma coatings for displays and lamps,0
0,Pharmacological and endocrinological investigations for cancer therapy using in vitro vivo pharmacological models,0
0,Comparative immunohistological investigations using allergic human and sensitized animal materials,0
0,Asymmetric organic synthesis of last generation antibiotics peptides and peptidomimetics,0
0,Training in the use of synchrotron radiation for biological applications,0
0,Identification of rna binding proteins and ribozyme technology,0
0,Advanced research training on university regional interaction,0
0,European site for ultrashort lasers in novel materials structures,0
0,Training young materials scientists,0
0,Surrey centre for nuclear physics,0
0,Processes controlling the mobility persistence and availability of toxic substances in soil and aquatic systems,0
0,Development of functional layers using ion beam techniques,0
0,Nuclear magnetic resonance in organic chemistry,0
0,Institutional design and economic transition,0
0,Advanced nmr spectroscopy applications in biomedical research materials science,0
0,Biochemical applications of transition organometallic chemistry,0
0,Diffusion parameters and properties of glial cells in the cns,0
0,Doctoral training of integration techniques and methods for information systems,0
0,Microstructure formation properties and application of surface treated materials,0
0,S jours doctoraux en math matiques pures et appliqu es a orsay,0
0,Quantum physics with ultra cold atoms and electromagnetics fields,0
0,Astronomical optical interferometry and related science,0
0,Oslo mathematics doctoral training site,0
0,Information optics new tools and applications,0
0,Seafloor and subseafloor acoustic imaging,0
0,Cold atoms and quantum degeneracy,0
0,Particle physics beyond the standard model,0
0,Imperial college astrophysics group marie curie training site proposal,0
0,Animal models for rheumatoid arthritis and multiple sclerosis,0
0,Low temperature liquid and solid state nmr spectroscopy of hydrogen transfer systems,0
0,Neutrino mass and oscillation experiments,0
0,Dynamics of galaxies,0
0,Isolation and structure of biologically active secondary metabolites,0
0,European doctorate on identity territory and conflicts,0
0,Genetic control of neuron glial fate switching in the embryonic neural tube,0
0,The impact of collapsing microbubbles on cells,0
0,Genetical and physiological base of arabidopsis seeds vitality and longevity,0
0,Enhancing disjunctive logic programming systems for knowledge management applications,0
0,Element accumulation on biofilms and daphnia from polluted surface waters using the txrf total reflection x ray fluorescence spectrometry,0
0,Polymeric biomaterials a clean approach to preventing infection,0
0,Molecular mechanism of the formation of transport intermediates in the post golgi retrograde transport route,0
BIOFINGER,DIagnosis tOol Based on the measurement of molecular interactions,0
VIGOR,Vertical InteGration of Optoelectronic and Radio sub systems,0
CARDIOSMART,Intelligent CARDIOlogy monitoring SysteM using GPS GPRS networks,0
FACILE,Flexible Access Cluster for Integrated microsystems with Low cost of Entry,0
PROTIN,Standard for Whisker Acceptance Level in Pb free Lead Finish A Step towards Green Packaging for Consumer Products to Drive Future European Strength PROTIN,0
ASPIDA,Asynchronous open Source Processor Ip of the Dlx Architecture,0
PULMAN-XT,Extending the European Research Network for Public Libraries Museums and Archives,0
ORION,Object Rich InformatiOn Network,0
SOUVENIR,Soft UV Enhanced NanoImpRint,0
XMOTION,eMobile Testbed For Interoperability Of Net works In eLogistics,0
EUROV6,The European IPv6 Showcase,0
TEX-MAP,New Organisation e business solutions forconventional and non conventional textileapplications A Roadmap,0
CORTEX,Corona irradiation in textile finishing,0
RESTORM,Radically environmentally sustainable tannery operation by resource management,0
SUSPRONET,Sustainable product development network,0
COMPDESORG,Advanced computer designed open wind systems for pipe organs,0
0,Analytical methods in the development of polymer materials,0
0,Property oriented design and understanding of molecules and materials,0
0,Neural control of movement in health and disease,0
0,Material properties of small scale structures the role of thin films and surfaces,0
0,Implementation of european law european union and public international law in the national legal order,0
0,Experimental studies of high power laser plasma interactions,0
0,Cellular signalling in human diseases,0
0,Quantum chemical methods and quantum molecular dynamics development and applications,0
0,Ultrafast dynamics in chemistry,0
0,Astronomical instrumentation observation data analysis interpretation and theory,0
0,Research in string theory at queen mary and westfield college,0
0,Nolinear dynamics statistical mechanics and the modeling of complex systems,0
0,synthesis and materials physics for lii nitrides and silicon carbide,0
0,Phd training in the empirical research of economics of transition,0
0,Molecular mechanisms of cytokine related disease,0
0,Processing properties and modelling of cost effective polymer composites,0
0,Design methodologies and advanced designs for telecom and multimedia applications,0
0,Trainining in soft computing techniques for optimisation and control,0
0,John innes centre cereals and comparative genetics research,0
0,Advanced training in research for nondestructive testing techniques,0
0,Mathematical optimization and differential equation models for industrial production,0
0,Geometric real analysis,0
VIHAP3D,Virtual Heritage High Quality 3D Acquisition and Presentation,0
DHX,Digital Artistic and Ecological Heritage Exchange transcontinental Guidance and Exploration in globally shared cultural heritage,0
MUSENIC,The Museum Network Information Centre Europe,0
EMII-DCF,European Museums Information Institute Distributed Content Framework,0
VITRA,Veridical Imaging of Transmissive and Reflective Artefacts,0
AESOP,Architectural Environments for Smart Organisation Portals,0
REOST,Railway Electro Optical System for Safe Transportation,0
FULL SPEED,Open and FULL SPEED USB smart card,0
ASP-BP,Application Services Provision Best Practice,0
EMICES,European mediterranean infrastructure co ordination for earthquake seismology,0
PEFIRVES,Publication of the edited final report of the project env4 ct98 0698 tomoves,0
TROCCINOX,Tropical convection cirrus and nitrogen oxides experiment,0
ECOHARM,Socio economic impact of harmful algal blooms in european marine waters,0
ECUA-TUTOR-DAY,Tutorial course for young acousticians from european countries on underwater acoustics and remote sensing technologies for exploration and sustainable exploitation of marine ecosystems,0
CLEANAIR,Increased quality of life for 76 million eu citizens by enhancing air quality in urban areas through development of a residential cleaning technology for burning solid fuel for domestic use,0
HALOCLEANAPPLICATION,Waste management and recycling of weee process integrated thermal chemical treatment of halogens containing materials,0
MOMENT,The mobile extended manufacturing enterprise,0
PROTEX,Modified proteases for the reduction of felting and shrinkage of wool textiles,0
PHARUSIT,Phased array ultrasonic transducers for inspection of turbing,0
INNOPSE,Innovation studio and exemplary developments for product service engineering,0
MAP,Molten aluminium purification purification by formation and removal of inter metallics,0
IMS STEP-NC,Step nc step compliant data interface for numerical controlers,0
HIDA APPLICABILITY,Probabilistic and sensitivity of crack assessment in high temperature plant and applicability of hida procedure,0
ENGY,Development of low energy and eco efficient grinding technologies ENGY,0
NETFRAME,Establishing a documented framework for over the net concurrent engineering and cooperation between large industrial auto and aeronautical companies and smes,0
SENSOIL,A micro components assembled spectrometer sensor system for on line oil quality analysis,0
DOTS,Flexible and eco efficient paper production through dynamic optimisation of operational tasks and scenarios,0
EUROMAGUPCASTER,European magnesium upward continuous caster development of a magnesium adapted continuous casting device for a great variety of users,0
CLAWAR,Climbing and walking robots mobile robotic demonstrators and applications,0
NW-IALAD,Network integrity assessment of large concrete dams,0
NESMI,Network on european sustainable minerals industries,0
EXHODE,Water filled explosives hoses generating water mist for dust abatement during explosive demolition of buildings,0
POLISHCOVERINGS,Development of an efficient and environmentally friendly polishing process for floor and wall coverings,0
INIMER,Integration of interactive maritime black box a i s and electronic information for reporting and monitoring of ships INIMER,0
0,Services for collaborative smes aerospace technical research,0
AEROSME IV,Support for aeronautical smes phase iv,0
LISA,Light weight low cost surface protection for advanced aircraft structures,0
USICO,Uav safety issues for civil operations USICO,0
SAFE SOUND,Safety improvement by means of sound SAFE SOUND,0
HELINOVI,Helicopter noise and vibration reduction HELINOVI,0
FACE,Friendly aircraft cabin environment,0
OPTISPRAY,Optimisation of spray forming of advanced high quality components of superalloys for aeronautic applications OPTISPRAY,0
NATACHA,Network architecture and technologies for airborne communication of internet high bandwith application NATACHA,0
PIVNET2,PivNet 2 a European collaboration on development quality assessment and standardization of particle image velocimetry for industrial applications,0
NANOCOAT,Nanostructured coatings via environmentally friendly deposition techniques for demanding tribological applications,0
PMILS,Polymer molecular modeling at integrated length time scales,0
HIDEMAR,Self assembled nanoparticles and nanopatterned arrays for high density magnetorecording,0
MICROPROTEIN,Micrometer scale patterning of protein and DNA chips,0
BIOCOMPAC,Bioprocessed wood fibres for composites and food packaging materials,0
CP-PROTECON,Development of pigments modified with conductive polymers for corrosion protection and antistatic use,0
FINDER,Fast intelligent defect recognition system FINDER,0
DEVASTATION,Development and validation of standard tools for scanning acoustic microscope operation DEVASTATION,0
STIMULATOR FOR NIBP,Simulator to test automated non invasive sphygmomanometer on compliance with the overall system accuracy defined in en 1060 3,0
BLISTA,The development and validation of a mechanical measurement and testing machine to define the performance reliability and safety of child proof pharmaceutical blister packs BLISTA,0
0,Two dimensional magnetic systems with anisotropy,0
0,Regulation of transcription and mrna processing by oncogenic signals,0
0,Identification of group ii metabotropic glutamate receptor interacting proteins their role in receptor function in neurons,0
0,Modulation of brain inflammation by peripheral immune stimuli in an animal model of multiple sclerosis,0
0,Supramolecular and macromolecular marie curie training site,0
0,Nonprofit organisations npos in society relevance structures and management,0
0,Environmental turbulence,0
0,Advanced conformal radiotherapy stereotactic radiotherapy and intensity modulated radiotherapy,0
0,European network on thin film technology,0
0,Breast cancer molecular risk factors drug response and toxicity,0
TPVCELL,Thermophoto voltaic cell based on gasb,0
BIOCORES,Biodiversity conservation restoration and sustainable use in fragmented forest landscapes,0
MICRODIV,Microbial biodiversity and biotechnological opportunities in the humid tropics,0
PROTCON ANIMAL FEED,Production of a protein and energetic concentrate for animal feeds based on the transformation of fisheries and industrial fish processing residues,0
NUTRIENT IRON TOXICI,Iron in hemochromatosis deleterious effects of an essential nutrient,0
PAWG,Programmable air wave generator with controlled temperature pressure humidity and air wave frequencies for calibration,0
RIC,Reptiles industrial culture of ocellated lizard lacerta lepida european pond terrapin emys orbicularis and nile crocodile crocodilus niloticus,0
DRIFTS,Dynamically responsive intervention for tremor suppression DRIFTS,0
EUROAS GENOMIC BANK,Euroas European genomic bank and clinical genetic and immunogenetic databases of ankylosing Spondylitys and the other Spondylarthropathes,0
CHLT,Cultural Heritage Language Technologies,0
MOTICS,Multimedia COntents and Tools for adaptive SCalable Interfaces,0
VIPDATA,Virtual Input Pen for DATA,0
GMF FOR ITV,Generic Media Framework FOR Interactive TeleVison,0
BEST,Better Enterprise SysTem implementation,0
LEAPS,Learning and Entertainment Assisted Perception System,0
NEUROBIOSYS,Microsystem and NEURal Hardware based Spectrophotometrical analYSis device for BIOtechnological industries and medicine,0
TWODOS,TWO Dimensional Optical Storage for high density and high data rate,0
VABOND,Long term Stability of VAcuum encapsulated MEMS Devices using Eutectic Wafer BONDing,0
3GT,3rd Generation Telematics,0
CELEBRATE,Context eLearning with broadband technologies,0
INVORAD,Real time IN VivO RADiation monitoring for patient dosimetry in IMRT,0
0,Utilizing intellectual capital in benchmarking applications,0
0,Vicariance and speciation a molecular phylogenetic test using ithomiine butterflies,0
0,Bacterial chromosome partitioning the role of streptomyces para and parb proteins,0
0,Carbon nutrition and metabolism in arbusacular mycorrhizas as affected by increasing temperature and atmospheric co2,0
0,Non abelian duality and symmetry breaking in gauge theories,0
0,Evaluating and monitoring financial risk in the presence of economic change and european integration,0
0,Molecular mechanisms and signification of leafy lfy movement,0
0,The reconstruction of the primordial universe as a monge ampere kantorovich mass transportation problem,0
0,Spatial and temporal correlation of signals in t lymphocyte activation,0
0,Innovative strengthening techniques of rc structures with advanced composites,0
0,Metal directed self assembly of nanoscale polymetallic architectures,0
0,Next generation disc instability models,0
0,High resolution magnetotelluric imaging,0
0,Stabilization of a flow driven by a rotating magnetic field,0
0,Genetic analysis of speciation in heliconius butterflies,0
0,Environmental effects in dense concentration of galaxies,0
0,Bacterial derived organic matter production and transformation in the north atlantic deep water,0
0,A quantitative approach to weak noncompactness in interpolation and extrapolation of operators,0
0,Gene expression upon malaria infection and exposure to pyrethroids in insect cells,0
0,Climate control on continental erosion a stochastic modelling approach,0
0,Laboratory simulation of turbulent boundary layer pressure fields,0
0,The dynamics of metaphors in the communication of biotechnology,0
0,The genetic architecture of colour pattern evolution in heliconius butterflies,0
0,Catalytic mechanism of the aeromonas hydrophila metallo beta lactamase,0
0,Training on the production and use of reference materials in newly associated states,0
LAVINYA,Laser vibrometry network systems and applications,0
LAZZARI MASSIMO,Polymeric membranes with tunable nanochannels for the electrodeposition of metal nanowires,0
"HELM, JANA",Stimulation of in situ microbial remediation of polluted soils by electrokinetics,0
0,Quantum logic with trapped ions,0
0,Reprogramming gene expression in normal and malignant cells,0
0,A new agricultural production system based on wide span vehicles and precision guidance,0
ANEMONE,Assessment of neurobehavioural endpoints and markers of neurotoxicant exposures,0
0,Metrology in chemistry and traceability,0
0,Radionuclide metrology,0
0,Anaerobic microbiology and molecular immunology of the digestive tract,0
0,Obesity research training from molecules to man,0
0,Transport of materials in the water air and soil environments,0
0,Advanced medical imaging and spatial statistics,0
0,Research and graduate studies in economics at bocconi university,0
0,Algebraic topology and mathematical physics,0
0,Integrated analysis on environmental policies,0
0,Postgraduate centre for biogeochemistry,0
0,Physiological and molecular aspects of plant environment interactions under ozone,0
0,Computer intensive methods in applied statistical modelling,0
0,Voltammetric determination of metal speciation in natural waters,0
0,Nanostructured materials atomic transport properties for the synthesis and characterization of novel soft and hard magnets,0
0,Fellowship in international taxation,0
RENIBEI,Rare earth doped nitrides for high brightness electroluminescent emitters,0
TOSTISP,Theory observation and simulation of turbulence in space plasmas,0
0,Reference materials for pollution control,0
0,Energy and climate change,0
0,Global environment information system GEIS,0
0,Energy technologies observatory,0
0,Neutron reference measurements for environmental protection,0
CAVIAR,Context Aware Vision Using Image Based Active Recognition,0
REINTRO,Environmental protection in the balkan countries reuse of industrial mineral waste for waste water treatment and improvement of landfills,0
EUROVOLTE,Improved bioassays for tse agents based on the bank vole a wild rodent species higly susceptible to scrapie,0
WOOD-EXTRACTIVES,Study of wastes from wood processing as potential wood preservatives,0
SURE,A time oriented model for sustainable urban regeneration,0
0,The slow growing hierarchy,0
SHAEP,Un syst me h liport d aspersion verticale d velopp pour la lutte contre les incendies de for ts,0
SIPU 61508,Guiding principles to the implementation of iec 61508,0
YTRID,Remediation of aqueous and gaseous waste streams using pulsed corona discharge in heterogeneous media,0
ECOSTAMP,Eco efficient stamping process of sheet metal parts by development of innovative coatings for self lubricating dies,0
MABE,Multiagent business environment,0
FATIMA,Fast failure recognition and technology improvement in the manufacturing of microsystems by wedm,0
LIFETIME,Lifetime engineering of buildings and civil infrastructures,0
PLASMATECH,Plasma technologies for textile food health and environment,0
ARCHIBALD,Development of a new type of advanced early walking shoe,0
CICLOP,Computerised and integrated closing operations,0
STARCHLAYER,Production of easily recyclable co extruded sheets based on the use of a renewable biodegradable polymer as an inner layer STARCHLAYER,0
NEPCAP,Nano crystalline electro deposits their processing character and properties,0
COBRA,Low energy consumptive liquid and supercritical recycling co2 best recycling alternative,0
DART,Development of an advanced rotor for tilt rotor,0
MUSCLES,Modelling of unsteady combustion in low emission systems,0
MALVINA,Modular avionics for light vehicles in aeronautics,0
AUTAS,automating fmeca for aircraft systems AUTAS,0
BIO-CAT,Novel precious metal based bionanocatalysts from scrap,0
QXSENS,Multi channel measurement and control system based on resonant piezoelectric crystal sensors,0
MICROTHERM,High resolution temperature measurements on high power devices and ics,0
RHEOFILM,Advanced rheologic tribologic characterisation of micro nano scale fluid films and solid thin films RHEOFILM,0
0,Integrated optic devices by hybrid sol gel technology,0
0,Genetic controls for hydrozoan life cycle reversal inventory and expression studies,0
0,New skills for detector development at liverpool physics,0
0,A new approach to cosmological simulations and its application to galaxy formation,0
0,Synthesis and characterisation of new y shaped stimuli responsive polymeric surfactants,0
0,S paration des pouvoirs entre politique et juridictionnel en droit de l u e,0
0,Lagrangian analyses of non premixed turbulent reacting flows,0
0,Localized orbitals for the treatment of dynamical and non dynamical correlation,0
0,Co operative interactions within beta sheet peptides models for amyloid propagation,0
0,Synthesis and characterisation of well defined comb copolymers,0
0,Stochastic partial differential equations with reflection and applications,0
0,Globalisation and civic activism financial markets soros philanthropy and social science training in eastern europe,0
0,Sr isotope microsampling of feldspar phenocrysts application to magma system analysis,0
0,Complex dynamics in spatially structured ecological systems,0
0,Atomic force microscopy study of innate immune response complexes,0
0,Evaluation and control of lipid oxidation in complex food systems by electron spin resonance spectrometry methods,0
0,Dynamics at metal surfaces,0
0,Synthesis characterization and properties of mono and bimetallic platinum complexes with functionalised oxazoline ligands,0
0,Geographic mosaic of ant plant intercations in helleborus foetidus effects of morphological and chemical seed traits on dispersal by ants,0
0,Theory of dynamical coupling processes between the solar chromosphere and corona,0
0,Strategies for eu leadership in environmental negotiations,0
0,Role of inferior olive degeneration in nitrile induced spastic paraparesis,0
0,Application of high cell density bioreactors to whey bioutilization modelling and scale up strategy,0
0,Employment patterns among minorities in the uk and israel,0
0,Theoretical aspects of lattice chiral gauge theories,0
0,The effect of modifications in mitochondrial function on ca signalling and development of mammalian embryos,0
0,Genetic and proteomic analysis of the regulation and functionof the b raf kinase,0
0,Kid mechanism of action in human cells links to apoptosis,0
0,Characterisation of the molecular mechanisms determining the rna nuclear export pathways,0
0,Phase relations between changes in the late quaternary ocean surface and deep water processes in the north atlantic,0
0,Spatio temporal interpolation of daily precipitation for agro meteorological modelling using artificial neural networks,0
0,The effects of changing the disturbance regime in macroalgal assemblages,0
0,High energy neutrino astrophysics with amanda icecube at the south pole,0
0,The mechanism of groel assisted protein un folding,0
0,Some problems regarding the motion of a tracer particle and coagulation in simple exclusion models,0
0,Characterisation of immune response in mice expressing dream dominant negative,0
0,Reaction diffusion equations with concentration dependent diffusivity for bacterial colony growth,0
0,Regulation of cell and tissue growth in drosophila,0
0,Subsurface near critical water in hydrothermal systems possible source of upsurge of thermo mechanical solitary waves,0
0,Impact of atmospheric imputs of nutrients on the n 2 fixation by cyanobacteria,0
0,Spin valves based on spin dependent specular reflection at metal oxide interfaces,0
0,Cellular and molecular interactions between nematophagous fungi roots and plant parasitic nematodes,0
0,Convictions et croyances religieuses des individus et des communaut s en droit europ en et communautaire,0
0,Pt ii and pd ii complexes with oligonucleotides and dna constituents as virus inhibitors,0
0,Prague asterix laser system training site,0
SUNASPO,European network surface engineering of new alloys for super high efficiency power generation,0
BIOSAP,Biotreatment of alternating recalcitrant pollutants in wastewaters,0
FIRENET,Under ventilated compartment fires,0
DEMOG,Demographic sustainability and european integration,0
QSNG,Quantum spaces noncommutative geometry,0
CARBONA,Carbohydrate based ligands for nucleic acids recognition,0
