,Unnamed: 0,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,MatchScore,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
10,10,PLEASURE,Novel Processing approaches for the development of food products Low in fAt Salt and sUgar,http://www.pleasure-fp7.com/,http://ec.europa.eu/health/nutrition_physical_activity/docs/ev_20150924_co05_en.pdf,http://www.terifiq.eu/index.php/links,http://ec.europa.eu/health/nutrition_physical_activity/docs/ev20130228_co03_en.pdf,http://www.pleasure-fp7.com/description.html,http://tritecc.ro/storage_pleasure_project/D%201.2%20Product%20specification%20Sheets.pdf,http://www.hswt.de/forschung/forschungsprojekte/lebensmitteltechnologie/pleasure.html,http://www.grail-project.eu/?cat=4,http://tritecc.ro/storage_pleasure_project/D%208.2%20PLEASURE%20Plan%20for%20disseminating%20the%20knowledge.pdf,https://nl.wikipedia.org/wiki/EuroFIR,http://www.chancefood.eu/final-chance-conference-will-showcase-findings-and-potential-recommendations-to-reach-those-at-risk-of-poverty-in-europe_74.html,192:r1N9838WL7ZdYbUqJDWW7FBiW7dW3WWWhWjW0WIBtb9Nk3YNbA15z:RG7ZmbUqc0IoyBqunt0Y+z,49152:00oqmc4abeVCl7LqHPhkimE4iYqVg2tqck3lx5ccPmr8YHRWwuhSj:WqEamO/skDLyhz8l3ccPUHRWwMSj,0.0,768:SF8MSWj7FYgbbrfoyJskeJCBaX+FvSH7N8a8L:SxqtCBaX+FSv8L,49152:e1nAYLCmhV5NjhDzgMc5VelmMRxxtRMaIQ4sK:e1n1Lv5TqVelJRdYnz,192:MBLNgat8+7qYxp9b0rw6stiGRxUFhmNknN5z:MY+eYxp9Ik6s1R+Fhxz,24576:oGGRg1Tl0uMo2jFtkheoC38V1GjmA82hcHv47ni0V:PGg2jMheMVY62hcHv8i0V,384:9mZvk5wNOYGBwtN6eYqrrKi90Ltytet0txu0sLAK1kVNr:4Z8aGkN6eYqrrKi90Ltytet0txu0sLA5,1536:5GGoPtWka+Uz0iA+Uzs6y7UzI1BVa7UzI5BJsUzI1zODVUzIqgpZUzAbVxCUzwmz:5GUQ0bABKOD/Pk2nLbEKsa4e4uiZisJc,49152:eQetzTxG4P+GSaswxcBT+ZPcR4uD9YiDi5JGhQbPXfg0q4ofpzoqf6jCrDJfXvA:ejNxfoHZBT+mRtDNWPDofpz56jCJfo,768:OqIdvBZNq/c6Hz2N9L3osS5Dx3a9f3Dvc+oIjULGyHMtyHbm/zp6Ut:OqIZNV6Hzy13osS513a93DvJ+BMtyHbk,192:ksXaYnnGuPHH1FdGbsZZHaM2GIUEjNc2+kc0j46n7awh:kWaVeH1FIAXHaM2GIUEpg90fnNh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,SHOCKMEAT,Development of Shock Wave Technology for Packed Meat,http://www.shockmeat.eu/about-shockmeat/general-information.html,http://www.shockmeat.eu/consortium/cluster-technology.html,https://www.researchgate.net/publication/236674356_New_developments_in_shockwave_technology_intended_for_meat_tenderization_Opportunities_and_challenges_A_review,http://ec.europa.eu/research/bioeconomy/pdf/greek-food-conference/14-volker-heinz_en.pdf,http://www.sciencedirect.com/science/article/pii/S0309174013001617,http://www.beefresearch.org/CMDocs/BeefResearch/Post-Harvest%20Practices%20for%20Enhancing%20Beef%20Tenderness.pdf,http://www.google.com/patents/US6264543,http://www.dil-ev.de/en/research.html,http://www.theguardian.com/lifeandstyle/2014/feb/20/peruvian-food-new-wave-britain,http://www.dil-ev.de/fileadmin//user_upload/Sonstiges/DIL_JB2015_online_01.pdf,http://forums.sciflicks.com/showthread.php?t=10771,96:SEfDdqmo/ndd43oIR5zTyy4D+atnufchfySN1Pb38CQmwvto:XfgPddNs5zTp4Znufchfywb3ZQmwO,96:wEfDdqmo/ndd43n/R5zTEqqzoIatnB6GrYXYwrto:hfgPddwJ5zTEqqzoDnB6VowC,54.0,6144:IMWkVaGEOcGeZktnlSTllEVaD4xUQ0kEXhO7Rt5ejkuB/qjDJ:IlGZZSTllEVy4yaRt5K/qjV,98304:zBHHAV6WspO3IrwymdYVCBhhb454umI0sTumdtf7lcaUSFcJyF+T5ZLUtWc0YHfW:FHS6WCn5fmI0sBdtf7ldb0LUPAb,0,6144:UctbXVjPq76v4CLKYFAaJ86nMNZMoUDPve0TC1byFtI:P1gWK+pJ5Ux6eXQI,0,768:JW/ArSbXHBBgeB8v8079Ou3ODiBGA0vuOMZCic0UI:JW/AriXHBBgeB8U07tqiB90VI,3072:yp38zy2ttSgy24WgcZ7upBupcHGVs1ZUBHuVg1xXcMX7SL+Y7nnRAKMsuWjY:caxyuWHGVmZUBHuViVcvRAZP,196608:PqmslwhQQqqamI48SPiiZ4Wnyr8B+KCMekRuRl:eqqqas8oZDnyr8BCMnKl,6144:Sv4hIxVZgNFN3CIbRUAZxO75Xeiqp3EJoZuf7PRueR4hT2RC:2xVQRldUAZxO75Xeiqp3EJoZuf7PRue6,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,RECAPT,Retailer and Consumer Acceptance of Promising Novel Technologies and Collaborative Innovation Management,http://www.recapt.org/,http://www.eufic.org/page/en/page/MEDIACENTRE/podid/recapt/,https://www.wageningenur.nl/en/show/recapt.htm,http://www.effost.org/eu-projects/recapt/,http://www.recapt.org/images/PDF/Understanding%20consumers%20and%20gaining%20acceptance_Hans%20van%20Trijp.pdf,https://www.youtube.com/watch?v=qQDWiA-Ofxc,http://www.recapt.org/images/PDF/Retailers%20and%20caterers%20%20Barriers%20or%20resources%20in%20innovation%20processes.pdf,http://www.isekiconferences.com/athens2014/images/conference_presentations/29%20Connect4Action_Toolbox%20and%20trainings.pdf,http://www.recapt.org/images/PDF/The%20promise%20of%20collaborative%20and%20radical%20innovation%20in%20networks.pdf,https://www.youtube.com/watch?v=zLBfzu0UEu0,http://www.recapt.org/images/PDF/RECAPT%20article%20NEW%20FOOD.pdf,384:IdFXxvPuCS2zBebhR/ngKHyESl7UJ6grjux9ybPH:GxvPO2zBebhR/ngKHyES26gMyb/,384:3KZc4nu2tZpYCPalNbMiDvhb4DfOdUNIszbkMMl2cqe4zKk:3KZc4n3Fda3bMiDvfdUNIszbkMM/oKk,0.0,384:TTL6xinO1NDgwb253tYc492Pk/GV2+ABo37B/XJk+9DYN:T/hO1BDb253F4928/t+AK31/XJkei,0,12288:WZTus2+aWCh5IA8Dw6+tL4hTmGVME+5iTtZQehgrTgWnL:WZH2+aWCZ4GN45mGKEKVehgwWL,3072:HxOOf8SMTiftWbRH7lP//HffhIMJfymZKyjrp7L3p2TS7gmGClMTkyaOJwX4JtLL:ohsClsCK1N,6144:IcZOI/uLpT7RnPRrEfBVPdNEZHdQPjcFQjSqHRyLbkee6nOwN3IlUk3butflJEiy:fZ//AJ7D8jPHO8jcYHYIdYOa3IbLZwte,49152:THidL7DgVeSZnzShtro3vOGU91QuXCvfjQt8Ow8R:TCF7wlSrwSPbIERw0,98304:XNCAc0SC/OyGu3CpYilufCEw8UOPJuVBSA:XwAwC/OVgCpNu6hSMJ,1536:dDAJjFfwhrNt5XJb5W0krmlFRYINltpiEoe1H6j7SjkxwY+ydFsJ3v+E5q2FJFEo:2JhfydXJaPSjPZvFJFE7eGo1,3072:yn1Mx6ieulJHNsBLtCgGkLYruWBd2ZSUaR6BHucoPldU5x6cL:SP0RNsr5LYiqM8Ui2Sm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,TACMON,DEVELOPMENT OF A LOW COST INTERACTIVE GRAPHICAL TACTILE DISPLAY CAPABLE OF DISPLAYING TEXTUAL AND GRAPHICAL INFORMATION AS ADVANCED USER INTERFACE FOR THE VISUALLY IMPAIRED,http://www.tacmon.eu/new/,http://www.tacmon.eu/,http://sodsat-project.com/project-partners/,http://www.tacmon.eu/new/about-the-project/,http://www.watergolf-project.com/team,http://www.ltcc.org.pl/projects/tacmon2/,http://www.fitamalta.eu/projects/tacmon/,http://www.wave2project.eu/wave2project/index.jsp?idPagina=13,http://www.ltcc.org.pl/projects/,https://civitas.brno.cz/upload/upload/12_ZK_7_RP_MS.pdf,http://idmaa.org/?journalarticle=v3n1-mobile-media-and-digital-way-finding-strategies-for-implementation,384:BWQ6z/LCqjJzCyScqkuCjt+qimZ582zZva/UO3:CzznjJzCy3qk/imZ582zZCUO3,384:BWQ6z/LCqjJzCyScqkuCjt+qimZ582zZva/UO3:CzznjJzCy3qk/imZ582zZCUO3,100.0,384:6WkE6/GAKc+kuvxPsL70IePdTlqIidIDMkr6ssCbZHx19:6Hf/+kpL70IsdxEdEPECdxr,384:Ep4Q6z/LCqjJzCy/cqkuC1tXmM35OH71V2zZvai:jzznjJzCyEqkt95OH71V2zZj,0,384:9zZkKt2SNJ18A+tMMa5Oh7uenaYW/6AHUYVPhvhxdILXrsWR+2/7AFexvJUHwtO7:9zOW++5Oh7uTjDTVPhvhxdILXrsK3Awm,768:tgphDuRNWwrHhFkaUXYbmPU6acZZVqvBDRZ:tgphDuRNWwrHhFkaYYbmPLac4vBDRZ,96:+WL4Yu5Q6zsbDan3WSa/U54bush+mbj69lag4kweeuW18xJ2Ql2ee1+:NLvu5vwHan3WSarjAJLtxJ2O,384:CxDhK8D/9BTK5Be9wSjcX7UTv4xvJUHwtOq:CxNThceCe0UTovJUo,12288:+BMX+s18vH68OG0SI95kdX/GvQ/fQPYSfnMME9r84wV94z4Z:+W1t8OtSI95kp/cYeMME9rIL,1536:kXirMjwPO3AKjpT12GuLViQcFoE7oJdYoZqas0+Zywk7d/S+:iwwJuIm9r2k7d/S+,100.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,EAGLE,Development and demonstration of a dynamic web based renewable energy rating platform,http://www.eagle-fp7.eu/,http://www.eaglesolar.eu/,http://www.eagle-fp7.eu/,http://www.bluesky-world.com/#!eagle-fp7/c7ri,http://www.mdpi.com/2072-4292/7/12/15866/pdf,http://www.solimpeks.com/research-and-development/,http://www2.le.ac.uk/departments/geography/research/gis,http://novotika.com/projects,http://www.2020-horizon.com/MAKEDONSKO-ZDRUZENIE-ZA-SONCEVA-ENERGIJA-SOLAR-MAKEDONIJA-p8995g1.html,http://www.sahyog-projects-database.eu/overview.php?udc=&categorisation_a=&categorisation_b=&categorisation_c=&categorisation_d=Heat&categorisation_e=&categorisation_f=&categorisation_h=&categorisation_g=&country=&submit=browse+topics,https://www2.le.ac.uk/colleges/scieng/research/centres/clcr/publications/documents/annual-report-2012,192:ZqnriJcviuRId8TjLQoW5ckcoaRfGGoaeC+:BJnBd8TjLQQPRfGGoaR+,384:qdh9SeGreaIckLizJkX7LXiKQkEihmk5c+Rif3WT:WUrVIKc79zC+h,0.0,192:ZqnriJcviuRId8TjLQoW5ckcoaRfGGoaeC+:BJnBd8TjLQQPRfGGoaR+,3072:GcrS8FRRhIfvADM8uDueAUhtIT6KYL+oYlWmf2VFiOX:bW8FRHDM8Ihv,98304:UoUpCxJX96rWprDi7steUVKjfSIHq3yZOrcZOU:UtEJX96crW74eQKjTRY4V,0,768:12RPCR0+Vi1NrixcC/P/lQE0t28GxK+iQVbSFNiProRC+vNrWnduLing1GfOzqdg:12RX+V+Nr1C/P/lQEcVGxK+iEbSFNiPi,384:QLPU0qw7YsukxrZWpwLyNYYXavQjB/nctCvZevUu4Dl2yfouejIOBEBiBsBqB+Bz:F9w7DpZWpweaFvQjoCvwvUu4DtfoljIP,96:x+3KLBO7F1MWSRw6bYG/w9zDzSLTaAD459MXuKEy5ZokksLoRtcfHQ:2nvYRlwGix9MXZEy0Iw,96:P2BGFkFOTDQHAt18iDoYFC19EWJGd/koHKq:O8k0Pntd9I8W8ddT,98304:3GXf9k3XxMz/8vXn1rw7nK+vTKz8V4+KzBt3lM/s98E3QsJ8:3GXl2GzUfy7K+vTKzq4FzBt3lM/dE3Q1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,CLICO,Climate Change Hydro conflicts and Human Security,http://www.clico.org/,http://www.clico.org/,http://www.ecologic.eu/3295,http://www.tyndall.ac.uk/sites/default/files/CLICO_policy_brief.pdf,http://ehs.unu.edu/news/announcement/clico-project-report-on-climate-change-water-conflicts-and-human-security-in-the-mediterranean-the-middle-east-and-sahel.html,http://www.tyndall.ac.uk/research/water-and-landuse/clico,http://unu.edu/news/news/clico-report-released.html,https://ec.europa.eu/programmes/horizon2020/en/news/establishing-link-between-climate-change-and-human-security,https://www.uea.ac.uk/documents/40159/0/Sources+of+human+insecurity+in+the+face+of+hydro-climatic+change.pdf/e00ac42e-4841-4b19-b438-ac36a4330267,https://www.bicc.de/about/staff/staffmember/member/44-wirkus/,http://archive.unu.edu/africa/activities/water.html,768:3d4euUvrB6IDvGPXrosPqkRP06FohHz5axj8ExYbCExYbFB1PPW78HKGF:3d2UvrB6IDvGPXrosPqkRP06FohHz5q3,768:3d4euUvrB6IDvGPXrosPqkRP06FohHz5axj8ExYbCExYbFB1PPW78HKGF:3d2UvrB6IDvGPXrosPqkRP06FohHz5q3,100.0,1536:k0g6em80oaY5EzeFZPcIZ30miqSZPaao0OUyn:V8m80oaY5EzeFZPcIZ30milPaL,12288:gFgdyMG3u4iH7Pbd0Y/DvS5mAShgQ4J6qdFQuta6SZ8ohJh7b1oWJ:gidjSut0bJ6qdRtanNlR,384:s4gE7onA9kE2Sy6hmbfYsCCizzYN/rMfc590YP9bAeH2ZEj9:s4gqonA9kEW6mbf0CI6rIO0kjWe9,768:AB1iMQICWun4nYADjVoHK0PyosLBmEXYZBb34l8oIG7gOSTqVwFn6bSiiJye3SAT:C1iMQICWun4nYADpoq0Py17XY3k0G7PE,384:OngQY4cyYo2SySwVfaC17nOpu6YTtODxwgFaKTqA+tbEr/W:wgB4rWtfXJnOpusVAsO,768:tCkpBUCASkUhwaq7UmN6gjUAMyKAIkKkspvDQ8ytTMCkWJk2KDFaEaxaragaJEaE:tCkpyCASkUhwaq7UmN6gjUAMyKAIkKkI,12288:6/6AxEZcgNFBYE9DPLUfD96oXxhRzNjc/56KQ7Rj7/2qclrqpzxXGFdmHj1uXX:ZlcwFBYcW99X9yBjQ7laHYzxGFcJun,0,768:kf+kKHgtNap4USshu52XoUcgEfoiLCvTjlS/5GWfFnCrGNkJ6:kXNtNaOGE52YFLCrjlShbFRNkJ6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,ACRIMAS,Aftermath Crisis Management System of systems Demonstration,http://www.acrimas.eu/,http://www.acrimas.eu/,https://www.iit.demokritos.gr/project/acrimas,http://portal.gdacs.org/Expert-working-groups/Mobile-technology/2012-Mobile-InterOp-Workshop/ItemID/162/ModID/697,http://www.dlr.de/vabene/Portaldata/78/Resources/dokumente/FP7_Demonstration_DRIVER_ConceptObjectives_v2.pdf,http://www.int.fraunhofer.de/en/business_units/international-research-and-technology-management/our-projects/innovation-management-for-public-security-provision.html,http://driver-project.eu/content/public-safety-communication-europe-forum,http://www.asd-europe.org/fileadmin/user_upload/Client_documents/ASD_Contents/2_COMMUNICATION/2.5_Publications/2.5.5_Speeches_and_Presentations/SMI2G/SESSION1_DRS5__-_Olga_Segou_Topic__NCSRD_.ppt,http://www.force-europe.eu/en/projects_mapped.html,http://societalsecurity.net/partners/fraunhofer/merle-missoweit,http://www.itstime.it/w/ongoing-activities/,192:t/dcE+kBWjSdlAOMpT9cPh+56pnAMVJ1rFdwCar:t/dcckjSv9Mp0JA215dwCar,192:t/dcE+kBWjSdlAOMpT9cPh+56pnAMVJ1rFdwCar:t/dcckjSv9Mp0JA215dwCar,100.0,384:OzHWha9nf5JGIGlinb41RZjGF/7+9FlDe0LIaRy:uH1nzGIGe41R95Ry,24576:BZ6o/MbNRCMzkjErhMi3SGFL2bw3FrqqQvRWjq2YupRbIFX:qbNRHiGhTYup+x,3072:swxsy5R+mI6fx+Xr0iU6lV8UsPklokKNgJu7rU12tx2zNE+t0rMT:5ay5R+mI6fMPU6EUs8XKlUALUE+GrMT,768:2WTkAN31v6K973nvUrq2EaRB0b1uhXkzW63v6mIR0JV6h:2WTh752EKB0puhXkzWuRJV6h,384:O80o8CnGbhAJuKxVhsr6pzQdwPa+Qrra4Kmysa2f:D0xCnGbhAJU+5QaPaRrFf,12288:mKd7kjzm7hIprQMiJ7BVUD3KgkhkOVBCzpUCQ39:5d7kXCGNQV7Rgs5upe39,768:JN7XPOIXJbXPO9X0XPO8XPWH9uDXPOPXPXPCKXPOQXPWHkg84XPOLXPXPoWwKXPh:Jt/OIx/O9k/O8/6kD/OP//5/OQ/6kgLk,384:gb2bN8Ib2kgVrOtRYRgmBtmhQ16I4jojug9X1PXsYOb25+0U0wBorTTLOvHQzr:YaMSrmREeyI+ew2rT/OvHO,1536:Tp324/fF7aVbHIYYotYb5XhH+8JJwFCuEonPW4s2ZQU0IKajgMiiZitYzpA4cOmx:9G4/97abCbxhH+WyyoOr2ZwajgMiiZiN,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,FUTURENANONEEDS,Framework to respond to regulatory needs of future nanomaterials and markets,http://www.futurenanoneeds.eu/,http://www.futurenanoneeds.eu/,http://nano.hw.ac.uk/research-projects/future-nano-needs.html,http://www.futurenanoneeds.eu/project/project-summary/,http://www.inorganicnanoparticles.net/research/funded-projects/,http://www.list.lu/en/project/futurenanoneeds/,http://www.ucd.ie/research/people/chemistry/drzeljkakrpetic/,http://epaquatic.org/danai-patsiou/,http://www.nanocyl.com/jp/HS-E/Product-Safety,http://www.etp-nanomedicine.eu/public/about-nanomedicine/european-funding,http://nanoinformation.at/fileadmin/_migrated/content_uploads/2014_NSC_Compendium_01.pdf,384:2tc5GxXG9SZIYAcpxxFF4ifcEkE4EvE7oEJEyEloE6ErEA9o1a0c6gEpi8lojQs/:QcSXKYAcqifo9bli6Ab+tZLjFo,384:2tc5GxXG9SZIYAcpxxFF4ifcEkE4EvE7oEJEyEloE6ErEA9o1a0c6gEpi8lojQs/:QcSXKYAcqifo9bli6Ab+tZLjFo,96.0,192:SgdLLywYCuZzBrmHfLs13FHDcs0BwCE4+RK0HMN9o7mK1pceU5:SgdywYCuFUHg1FI9E4+g0xSK1aeg,384:HgGxXG9SZIYitcpsCFzciVjF42Z2F2o12cGEOodpi8k+VLjB:VXKYicfciVjF42Z2F2o12c7ir+VLjB,0,384:/SwnN6mjxbHCEpoHWMCfgC0Cixj4e6nPAjGGu6Fa2Ll2PmDJycvsDazXEi9h:/SwnN6mjxbHCEpoHUuCiN4tNGdFa2x2U,1536:UMND6HTvBhVdrf74SfW2IRMIVZd7APUKFaqqx:pAHNhVJf74SfrIRtVZd7APUK0Dx,768:nqo7eCouspteXZGo/JWh2EzbInh3ZNRjXYuN2OAd:nheCxZpoAEzbInh3PRzJV2,0,768:2x8oYBEGlPM7T/kGOuhZt3zz3iHZ5voTbMzNYEjr1kvrD6S4X9nhDMZz:2x8oY+GlPM7T/kGnMpNvrYX6VhDw,393216:hJzQpqMy90htNweS8sFySJMVD4W/GpietSjUNLzkS:hBQ4/atNweS8pSJa4nQINr,100.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,HI-FRE,Efficient membrane filtration units with integrated High Frequency Backpulsing device,http://www.hi-fre.eu/,http://www.hi-fre.eu/index.php?id=4,http://www.waterworld.com/articles/print/volume-24/issue-9/weftec-exhibitors/chicago-to-host-weftec08.html,http://www.academia.edu/8753284/membrane,http://pharmacy.tums.ac.ir/admin/fileupload/e04[1].pdf,http://pubs.rsc.org/en/content/articlehtml/2015/RA/C4RA11819G,0,0,0,0,0,96:3GzMK0Wbp9M6B8bst8IPeRHuapR+F6PMk9:3sMK0qn9B8bst/PepOKf9,96:3GzMK0bbp9M6B8bst8IPeR39lxWAb/ZbdFsQCgNqRmtMk9:3sMK0Pn9B8bst/PyVZxFsQCKumtf9,69.0,0,1536:8DeNCQ2Rjxiy0v+pDpt9cDs11R1NjwqDutpDZhbFQaBXdHPxEv:8ZQgjxfpDpzrzHZ4pDO,24576:2THWSzwtW3NKnvvv+7aE6i/dT6Akg7q9syZb8WdYRU2bo:2aSzl4vX+7/Jogtu7Y3bo,3072:lFSHF+gjzqEcvXOqtjbMbChVcupBoQNV6c0LP5rXzo6OfU35cSRKvF:l2X2XLtsLP5r06OfU35cSRaF,0,0,0,0,0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,MS.MONINA,Multi scale Service for Monitoring NATURA 2000 Habitats of European Community Interest,http://www.ms-monina.eu/home,http://www.ms-monina.eu/,http://www.copernicus.eu/sites/default/files/library/SuccessStory_MSMONINA_Winog.pdf,http://www.eurac.edu/en/aboutus/organisation/servicedepartments/project/Documents/2011_11_brosch%C3%BCre%20eurac_ongoing%20projects_revised3.pdf,http://www.zobodat.at/pdf/NP-Hohe-Tauern-Conference_5_0443-0448.pdf,https://ec.europa.eu/research/infrastructures/pdf/Final_list_invited_innitiatives5.04.13.pdf,http://www.eovision.at/consulting/projekte/,http://www.biosos.eu/publ/White_Paper_Biodiversity_Monitoring_BIOSOS_MSMONINA.pdf,https://spacedata.copernicus.eu/web/cscda/copernicus-users/user-categories/downstream-services,http://www.eionet.europa.eu/networknews,http://www.etcsia.uma.es/index.php?option=com_contact&view=contact&id=8:ana-marin&catid=4&Itemid=143&lang=en,768:A/HZrjyzqPJhdTVqPx6Y17Ut9h6BWkHQE/QY9GB:AVUEdTVOx7tUt9h6MkHQE/QY9GB,384:dC/tBZ/WIu3AfzCPnJh12ZpSFgxpzR1CVVjiw6Ut9h6BWkHQYF/QY9GB:A/HZrugzCPJhPqR1TUt9h6BWkHQE/QYs,72.0,49152:Zfa2MFuiSSzOLKo+FvrJAzfmfHy8qyFxuC9G3c0e91:ZSdj8strWzfmfHVT7E3H8,384:qYKYaDVB6N6hZ8zKNb4sMuoiO+5CduC8JrN31/cBXUx8Xzmrieaz8xjf:qYEn6N6UKR4luozduCAFaKx8XVOf,24576:ihNFRKCumnFKr6uJx1YSB5xkMv8z90TLbyIcPk8B2YQl:ibFfuQKr6un9B5ze0TXyH0YQl,24576:gOcNBy3vsPpylSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSOVhF5:+yupyZ2LpnkFfak4,3072:2aiWK9fWDNCMC4rYFKba9cQhHWd76yk4YbeQwbvkplAlaP1N7ZYIKyrEJQKgpb:GWdrYj,49152:orV8nSUgy51yIjF7hbRGLLpicMDXCGIyUaeO:owLR7BRGfQd,1536:cDt3vUNkdNqxUNJCouXBMJnK66WfsuD+LVDHhQV38uAcaero2FJwn0tPDGWdQKQv:ytGMNqxUCouXBMJnK6bs/LVDHWjFrB3o,768:LqRHZ4HI5pAZ/SHFaXBkqKSmMp7QAWvftEp:LqRHzARr7EftEp,768:68RBNeD1638LNGJcH1MO4JedPxvWOePzpe+:68RBU638LNwcH1MO4JedPxvW5Pzpe+,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,TDSEXPOSURE,Total Diet Study Exposure,http://tds-exposure.eu/,http://tds-exposure.eu/,http://www.ilsi.org/Europe/Documents/TDS-Exposure_flyerEN.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25106751,http://www.sciencedirect.com/science/article/pii/S0278691514003676,http://www.bfr.bund.de/en/total_diet_study__tds__exposure-132102.html,https://www.food.gov.uk/science/research/chemical-safety-research/env-cont/fs121053,https://www.anses.fr/en/content/tds-exposure,http://www.ifr.ac.uk/fooddatabanks/docs/TDS_WS_flyer_v4.pdf,http://fooddatabanks.ifr.ac.uk/projects/,http://iris.wpro.who.int/bitstream/handle/10665.1/11686/20150514_KOR_eng.pdf,384:wOPKpvphWOz4TKB6VMa7TfFY0vo6928g9EfpK:hixphWOzCrVT7TdY0NK,384:wOPKpvphWOz4TKB6VMa7TfFY0vo6928g9EfpK:hixphWOzCrVT7TdY0NK,100.0,24576:igWMXrtCVLrc7xUDUXxssfa241bscTw/JsF2:ighXrEVLZUxssfuscTKJsF2,1536:FtD9IZWrhChMr2YaqyRNwdPKAYS7v+IiKYYqpB3Gb:r9IZWVChMr2YaqFdiAhv+IiKYYqpkb,0,384:+zMrnzDYjmqda1MXZCkX+TXXX2JMgYF6o8GTHpYrINulINRJBBhINIyZpImGWYaC:+czDYj/XCXbP8ItEJ3VJow8HA0fJAoX,0,768:1omAHGNgP44HkG8QY+Q1RShdFFi7NFPsv:1omAmGaQrQ1Ehdzi7ov,6144:ZhvS9v37Yg9UxwhWcAT7ApudRMZ5NsHXv0WfK:ZhKpJU9TGu3MZ5NsHXvpC,1536:wNiBBqKGVBGVju1c3nYOcWOKLvdUg1rrxo04wqcwXKInhc5vsiekmdohg6dDRXpm:wNolOc3nYOcWOAvLiG5dDRXpS3/9,6144:QznKOAESTH63ngDYRfuj4P95p9s72+OErYOH6mvc/OARrvW7WZB7:YeESeYyf39ds72+OEsovc/3rvW7Wj7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
