,projectUrl,foundProjectUrl1,MatchScore1,SameResource
564,http://www.modem-ivm.eu/nqcontent.cfm?a_id=9968,http://www.modem-ivm.eu/,100.0,1
565,http://www.cleanleachate.fraunhofer.eu/,http://www.asio.cz/en/94.clean-leachate-combined-anode-and-cathode-process-to-treat-landfill-leachate,0.0,
566,http://www.thermalcond.eu/,http://www.thermalcond.eu/,100.0,1
567,http://www.smart-tank.eu/,http://www.smart-tank.eu/,100.0,1
568,http://www.polyglass-fp7.eu/,http://www.2020-horizon.com/TWI-LIMITED-p569g5.html,0.0,
569,http://www.composites.polito.it/?p=projects_european_nasla,https://en.wikipedia.org/wiki/NASLA,0.0,
570,http://www.camel-project.eu/,http://www.2020-horizon.com/ESTARTA-RECTIFICADORA-S-COOP-p14843g1.html,0.0,
571,http://www.ultragrip.eu/default.aspx,http://www.ultragrip.eu/default.aspx,99.0,1
572,http://www.edocal.eu/,http://www.edocal.eu/,99.0,1
573,http://www.selfscanproject.eu/,http://www.2020-horizon.com/SELF-SCAN-Neural-net-based-defect-detection-system-using-LRU-technology-for-aircraft-structure-monitoring(SELF-SCAN)-s610.html,0.0,
574,http://www.lionex.eu/?q=content/demo-nopersist,http://www.helmholtz-hzi.de/en/research/research_projects/view/projekt/projekt/nopersist/,0.0,
575,http://www.bio-nmd.eu/,http://www.unife.it/ricerca/finanziamenti-gestione/ricerca-internazionale/progetti/bio-nmd,0.0,
576,http://www.web2sme.eu/,http://web2sme.eu/,63.0,1
577,http://www.endure-fp7.com/,http://www.fraunhofer.de/en/press/research-news/2012/may/hip-implant-for-long-term-use.html,0.0,
578,http://www.ceramgroup.com/projects/novapress/index.html,http://first.aster.it/_aster_/viewNews?ID=20852,0.0,
579,http://www.hydrusfp7.eu/,http://www.hydrusfp7.eu/,100.0,1
580,http://www.rpet-fc.eu/,http://rpet-fc.eu/,100.0,1
581,http://www.eecscard.eu/,http://www.eecscard.eu/,100.0,1
582,http://www.opti-vfa.eu/,http://www.youtube.com/watch?v=gAUj4oDXykQ,0.0,
583,http://www.cleanhatch.net/,http://www.ttz-bremerhaven.de/en/research/environment/research-projects/937-cleanhatch.html,0.0,
584,http://www.instantshoe.com/,http://ticri.univ-lorraine.fr/wicri-lor.fr/index.php/SHOPINSTANTSHOE,0.0,
585,http://www.pv-servitor.eu/,http://en.pv-servitor.eu/Main_Page.shtml,0.0,
586,http://www.clipp-project.eu/,http://www.2020-horizon.com/ALIGOPLAST-S-A-p7226g1.html,0.0,
587,http://www.greenavoid.eu/home/,http://www.inspiralia.com/greenavoid,0.0,
588,http://www.team-arthritis.eu/,http://consortiapedia.fastercures.org/consortia/euroteam/,,
589,http://www.senator-project.eu/,http://ec.europa.eu/research/health/medical-research/human-development-and-ageing/projects/senator_en.html,0.0,
590,http://www.multimalvax.eu/home,http://www.multimalvax.eu/,100.0,1
591,http://www.tactics-project.eu/,http://www.tactics-project.eu/,100.0,1
592,http://www.cheesecoatproject.com/en/Sidor/default.aspx,http://www.dairyuk.org/files/CheeseCoat/CheeseCoat-poster.pdf,0.0,
593,http://www.aqualityproject.com/,http://www.eurofish.dk/index.php?option=com_content&view=article&id=215:aquality&catid=40:current-projects&Itemid=73,0.0,
594,http://www.gmes-bridges.eu/,http://www.copernicus.eu/projects/bridges,0.0,
595,http://www.data-assimilation.net/,http://data-assimilation.net/,100.0,1
596,http://www2.uef.fi/fi/mao-robots,http://www2.uef.fi/mao-robots,100.0,1
597,http://www.exphy.uni-duesseldorf.de/optical_clock/soc2/,http://www.exphy.uni-duesseldorf.de/optical_clock/soc2/index.php,0.0,
598,http://www.inspires-research.eu/,http://www.inspires-research.eu/,99.0,1
599,http://miamiproject.eu/,http://miamiproject.eu/,100.0,1
600,http://pick-me.carloalberto.org/index.php,http://pick-me.carloalberto.org/,99.0,1
601,http://www.nutrition-smiling.eu/,http://www.nutrition-smiling.eu/,100.0,1
602,http://www.robolaw.eu/,http://www.robolaw.eu/,100.0,1
603,http://www.gmes-dolphin.eu/,http://www.gmes-dolphin.eu/sites/gmes-dolphin.eu/files/dolphin_ParliamentMag.pdf,0.0,
604,http://www.crescendo-project.org/,https://www.tno.nl/en/focus-area/defence-safety-security/national-security-crisis-management/crescendo/,0.0,
605,http://www.eu-gei.eu/,http://www.eu-gei.eu/,99.0,1
606,http://www.alert4all.eu/,http://alert4all.eu/,96.0,1
607,http://www.foodrisc.org/,http://www.surrey.ac.uk/psychology/research/fcbh/completedprojects/completed/food_risk_communication_perceptions_and_communication_of_food_risksbenefits_across_europe_development_of_effective_communication_strategies_foodrisc.htm,0.0,
608,http://www.metoxia.uio.no/,http://www.metoxia.uio.no/,100.0,1
609,http://www.hepavac.eu/,http://www.hepavac.eu/,100.0,1
610,http://www.rosfen.eu/,http://www.rosfen.eu/,100.0,1
611,http://www.epimirna.eu/,http://www.epimirna.eu/,100.0,1
612,http://earip.eu/,http://earip.eu/,100.0,1
613,http://www.ddpdgenes.eu/,http://ec.europa.eu/research/health/medical-research/human-development-and-ageing/projects/ddpdgenes_en.html,0.0,
614,http://www.reelcoop.com/,http://www.reelcoop.com/,100.0,1
615,http://www.odin-vitd.eu/,http://www.odin-vitd.eu/,100.0,1
616,http://www.sustainhub-research.eu/,http://www.sustainhub-research.eu/,97.0,1
617,http://www.ppdr-tc.eu/,http://www.ppdr-tc.eu/,100.0,1
618,http://cope-research.eu/,http://ec.europa.eu/research/social-sciences/projects/489_en.html,0.0,
619,http://www.trustthyroidtrial.com/,https://clinicaltrials.gov/ct2/show/NCT01660126,0.0,
620,http://www.csr-impact.eu/,http://www2.warwick.ac.uk/fac/sci/eng/research/biomedical/impact/,0.0,
621,http://www.odhinproject.eu/,http://www.odhinproject.eu/,99.0,1
622,http://homepages.inf.ed.ac.uk/rpetrick/projects/james/,http://homepages.inf.ed.ac.uk/rpetrick/projects/james/,100.0,1
623,http://www.lift-eu.org/home/,http://www.lift-eu.org/,100.0,1
624,http://www.csr-impact.eu/,http://www.impact-project.eu/,0.0,
625,http://irissproject.eu/,,,
626,http://www.mobiserv.info/,http://eprints.uwe.ac.uk/16102/,0.0,
627,http://www.develage.eu/,http://www.develage.eu/,100.0,1
628,http://www.stamas.eu/,http://www.stamas.eu/,100.0,1
629,http://www.comet-initiative.org/,http://www.comet-initiative.org/,100.0,1
630,http://www.transcanfp7.eu/transcan/index.php,http://www.transcanfp7.eu/transcan/index.php,100.0,1
631,http://www.megafit-project.eu/,http://www.megafit-project.eu/,99.0,1
632,http://www.reward-project.eu/,http://ieeexplore.ieee.org/lpdocs/epic03/wrapper.htm?arnumber=6876872,0.0,
633,http://www.charme.org.uk/,http://ensembles-eu.metoffice.com/charme/index.html,0.0,
634,http://www.maarble.eu/project/,http://www.researchgate.net/profile/Georgios_Balasis/publication/230751520_Monitoring_Analyzing_and_Assessing_Radiation_Belt_Loss_and_Energization/links/0046352b458ed917b7000000.pdf,,
635,http://lasa.epfl.ch/skillassist/,http://lasa.epfl.ch/skillassist/,100.0,1
636,http://prohearing.eu/,http://www.pro-hearing.eu/,0.0,
637,http://www.fiduciaproject.eu/,https://www.mpicc.de/en/forschung/forschungsarbeit/kriminologie/fiducia.html,0.0,
638,http://ultrawire.eu/,http://ultrawire.eu/,,
639,http://www.stabiwine.eu/,http://www.stabiwine.eu/,100.0,1
640,http://www.increo-fp7.eu/,http://www.increo-fp7.eu/,99.0,1
641,http://www.modes-snm.eu/,http://www.worldscientific.com/doi/pdfplus/10.1142/S2010194514601586,0.0,
642,http://www.optifert.eu/,http://www.ttz-bremerhaven.de/en/research/environment/research-projects/1120-optifert.html,0.0,
643,http://www.addpriv.eu/,http://www.addpriv.eu/,99.0,1
644,http://www.ifox-project.eu/,http://www.ifox-project.eu/,100.0,1
645,http://www.valuesec.eu/,http://www.valuesec.eu/,100.0,1
646,http://www.augurproject.eu/,http://www.augurproject.eu/,100.0,1
647,http://bioclaims.uib.eu/,http://bioclaims.uib.eu/,100.0,1
648,http://www.preserf.eu/,http://www.preserf.eu/,100.0,1
649,http://www.eccoflow.org/,http://neel.cnrs.fr/spip.php?article3197,,
650,http://www.crops-robots.eu/,http://www.crops-robots.eu/,100.0,1
651,http://www.e-sponder.eu/,http://www.e-sponder.eu/Documents/E-SPONDER_Brochure1_v1.00.pdf,0.0,
652,http://www.fp7helm.eu/ms/fp7helm/,http://www.dgterritorio.pt/a_dgt/investigacao/helm/,0.0,
653,http://acropolis-eu.com/,http://acropolis-eu.com/,100.0,1
654,http://users.ba.cnr.it/imip/cscpal38/phys4entry/index.html,http://users.ba.cnr.it/imip/cscpal38/phys4entry/1st-Phys4Entry-review-home-page/index.html,0.0,
655,http://www.magdrive.eu/,http://www.youtube.com/watch?v=xi7TgQLuSJs,0.0,
656,http://www.f3factory.com/scripts/pages/en/home.php,http://f3factory.com/scripts/pages/en/home.php,100.0,1
657,http://www.africoleish.org/,http://www.africoleish.org/index.html,100.0,1
658,http://svarnish.eu/,http://www.sampasnano.com/arge-projects/SVARNISH.html,0.0,
659,http://www.pacific-studies.net/,http://www.ecopas.info/,0.0,
660,http://fortress-project.eu/the-project/,http://fortress-project.eu/,74.0,1
661,http://fp7-vision.eu/,http://ec.europa.eu/research/health/medical-research/severe-chronic-diseases/projects/vision_en.html,0.0,
662,https://www.agreenskills.eu/,http://www.kowi.de/Portaldata/2/Resources/horizon2020/msca/KoWi-Overview_COFUNDed_Programmes.pdf,0.0,
663,http://www.composite-project.eu/,http://composite-project.eu/,96.0,1
664,http://www.ub.edu/searchproject/,http://www.2020-horizon.com/SEARCH-Sharing-KnowledgE-Assets-InteRegionally-Cohesive-NeigHborhoods(SEARCH)-s4376.html,0.0,
665,http://www.picknpack.eu/,http://www.picknpack.eu/,100.0,1
666,http://www.meatcoat.eu/,http://www.sp.se/en/units/chemistry/formulering/tjanster/projekt/meatcoat,,
667,http://frienz.org.nz/page/home.aspx,http://frienz.org.nz/page/home.aspx,96.0,1
668,http://www.darius-fp7.eu/,http://darius-fp7.eu/,99.0,1
669,http://sites.wageningenur.nl/en/feedandtreat.htm,http://carteau.onema.fr/contenu/projet/feedtreat,0.0,
670,http://www.intreall-fp7.eu/index.php?id=home,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/intreall_en.html,0.0,
671,http://cvgenesattarget.eu/,http://ec.europa.eu/research/health/medical-research/cardiovascular-diseases/projects/cvgenes-at-target_en.html,0.0,
672,http://www.artemis-ioe.eu/,http://www.artemis-ioe.eu/,100.0,1
673,http://externalaction.security-copernicus.eu/,http://www.copernicus.eu/projects/g-next,0.0,
674,http://www.genovate.eu/,http://www.genovate.eu/,100.0,1
675,http://www.weevilstop.com/,http://www.cepf-eu.org/side.cfm?ID_kanal=95,0.0,
676,http://www.ibdcharacter.eu/,http://consortiapedia.fastercures.org/consortia/ibd-character/,,
677,http://www.eaad.net/mainmenu/research/ospi-europe/,http://bmcpublichealth.biomedcentral.com/articles/10.1186/1471-2458-9-428,0.0,
678,http://www.eu-athene.de/ATHENE/EN/01_Home/homepage_node.html,http://www.eu-athene.de/,0.0,
679,http://nanosolutionsfp7.com/,http://www.euussciencetechnology.eu/content/biological-foundation-safety-classification-engineered-nanomaterials-enm-systems-biology,0.0,
680,http://spider.science.strath.ac.uk/seabiotech/,https://www.microb3.eu/links/seabiotech-innovative-marine-biodisccovery-pipelines-novel-industrial-products,0.0,
681,http://caerus-info.net/,http://acronyms.thefreedictionary.com/CAERU,0.0,
682,http://www.apps4ame.eu/,http://www.apps4ame.eu/,96.0,1
683,https://sector-project.eu/,https://sector-project.eu/,90.0,1
684,http://www.cometproject.eu/,http://www.cometproject.eu/,100.0,1
685,http://emps.exeter.ac.uk/engineering/research/careramm/,http://emps.exeter.ac.uk/engineering/research/careramm/,100.0,1
686,http://www.nu-age.eu/,http://www.nu-age.eu/,100.0,1
687,http://www.fp7-emergent.eu/,http://www.fp7-emergent.eu/,100.0,1
688,http://formampproject.com/,http://formampproject.com/,100.0,1
689,https://www.dischargetrial.eu/,https://clinicaltrials.gov/ct2/show/NCT02400229,0.0,
690,http://www.enanomapper.net/,http://enanomapper.net/,54.0,1
691,http://efface.eu/,http://efface.eu/,93.0,1
692,http://www.milesecure2050.eu/,http://ec.europa.eu/research/social-sciences/projects/533_en.html,0.0,
693,http://www.atlanticfuture.eu/,http://www.atlanticfuture.eu/pages/the-project,0.0,
694,http://www.membranenanopart.eu/,http://www.membranenanopart.eu/,100.0,1
695,http://www.nanopuzzles.eu/,http://www.nanopuzzles.eu/,88.0,1
696,http://biosid-eu.org/,http://biosid-eu.org/,100.0,1
697,http://www.ecranproject.eu/,http://www.ecranproject.eu/,100.0,1
698,http://www.euborderscapes.eu/,http://www.euborderscapes.eu/,100.0,1
699,http://www.fp7-gratitude.eu/,http://www.fp7-gratitude.eu/,100.0,1
700,http://www.quafety.eu/,http://www.youtube.com/watch?v=kbqV4rcBV7U,0.0,
701,http://www.smartnano.org/,http://www.facebook.com/Smartnano.project,0.0,
702,http://www.instant-project.eu/index.php?id=22,http://www.instant-nps.eu/index.php?id=22,100.0,1
703,http://www.nanodetector.eu/doku.php,http://nanodetector.eu/,96.0,1
704,http://www.epimigrant.eu/,http://ec.europa.eu/research/health/medical-research/diabetes-and-obesity/projects/epi-migrant_en.html,0.0,
705,http://www.engov.eu/es/,http://www.engov.eu/en,0.0,
706,http://www.salsaproject.eu/,http://www.wageningenur.nl/en/show/salsa-1.htm,0.0,
707,http://www.maitreproject.eu/,http://www.maitreproject.eu/,100.0,1
708,http://www.huraprim.ugent.be/,http://www.huraprim.ugent.be/drupal/?q=home,0.0,
709,http://www.qsaffe.eu/,http://www.qsaffe.eu/,100.0,1
710,http://www.norface.org/,http://norface.org/,100.0,1
711,http://www.after-fp7.eu/,http://www.after-fp7.eu/en/,0.0,
712,http://www.projectsecoa.eu/,http://www.projectsecoa.eu/,99.0,1
713,http://www.chancesfp7.eu/,http://www.chancesfp7.eu/,100.0,1
714,http://www.eurostemcell.org/,http://www.eurostemcell.org/,100.0,1
715,http://www.justbrain-fp7.eu/index.php?id=764,http://www.justbrain-fp7.eu/,100.0,1
716,http://paradiseproject.eu/,http://paradiseproject.eu/wp-content/uploads/2013/02/PARADISE_meeting-AGENDA-Participants.pdf,0.0,
717,http://www.silenv.eu/,http://www.silenv.eu/,100.0,1
718,http://www.desicos.eu/,http://elib.dlr.de/83831/1/CEAS_paper_Degenhardt.pdf,0.0,
719,http://www.nanolyse.eu/default.aspx,http://www.nanolyse.eu/,100.0,1
720,http://www.agedbrainsysbio.eu/,http://www.agedbrainsysbio.eu/index.php/about-us,0.0,
721,http://nanopyme-project.eu/,http://nanopyme-project.eu/,100.0,1
722,http://www.safuel-fp7.eu/,http://www.safuel-fp7.eu/,99.0,1
723,http://www.emili-project.eu/,http://www.emili-project.eu/,100.0,1
724,http://epcnet.eu/,http://epcnet.eu/,100.0,1
725,http://www.eumagine.org/,http://ec.europa.eu/research/social-sciences/projects/455_en.html,0.0,
726,http://www.tri.ie/ppacte.html,http://www.tri.ie/ppacte.html,100.0,1
727,http://www.aspa-eu.com/,http://www.aspa-eu.com/,100.0,1
728,http://www.assprocee2007.com/,http://assprocee2007.com/,100.0,1
729,http://www.mikomarine.com/products/shiparrestor/,http://www.2020-horizon.com/TEKNOLOGISK-INSTITUTT-AS-p1288g1.html,0.0,
730,http://www.net4society.eu/,http://www.2020-horizon.com/NET4SOCIETY2-Trans-national-co-operation-among-National-Contact-Points-for-Socio-economic-sciences-and-the-Humanities-(SSH-NCPs)(NET4SOCIETY2)-s4442.html,0.0,
731,http://www.mnt-era.net/MNT/index.html,http://ec.europa.eu/research/industrial_technologies/eranets_en.html,0.0,
732,http://metnet.fmi.fi/index.php?id=ritd,http://www.researchgate.net/publication/266203846_RITD_-_Re-entry_Inflatable_Technology_Development_in_Russian_Collaboration,,
733,http://www.accmet-project.eu/,http://www.accmet-project.eu/,100.0,1
734,http://maires.nersc.no/,https://www.nersc.no/project/maires,0.0,
735,http://www.foodconference2011.inhort.pl/,http://www.foodconference2011.inhort.pl/,100.0,1
736,http://www.clean-space.eu/,http://www.dlr.de/rd/Portaldata/28/Resources/dokumente/rp6/veranstaltungen/H2020_Brussels/d2-03-protect/CHATARD_MOULIN.pdf,0.0,
737,http://labohr.eu/,http://labohr.eu/,100.0,1
738,http://www.biosmhars.eu/,http://www2.uef.fi/en/sisaymparisto/biosmhars,0.0,
739,http://processing-contaminants-prometheus.com/index.php,https://www.unina.it/documents/11958/4393164/PrgFin_02_Prometheus.pdf/5074340f-4f8b-45e8-832a-585d7dd99ba3,0.0,
740,http://www.sustainable-lifestyles.eu/,http://www.sustainable-lifestyles.eu/,100.0,1
741,http://www.canceralia.eu/,http://ec.europa.eu/research/health/medical-research/cancer/fp7-projects/canceralia_en.html,0.0,
742,http://www.foodseg.net/,https://www.unina.it/documents/11958/4393164/PrgFin_01_Foodseg.pdf/14a9a64d-252d-4bbd-9446-178b68299492,0.0,
743,http://inomanship.eu/,,,
744,https://www.marinefungi.eu/,http://www.dti.dk/services/natural-products-from-marine-fungi-for-the-treatment-of-cancer-fp7-project/34095,0.0,
745,http://www.mosaic-fp7.eu/,http://mosaic-fp7.eu/,91.0,1
746,http://www.panacreas.eu/,http://www.panacreas.eu/,100.0,1
747,http://www.sapientproject.eu/about.html,https://www.ceps.eu/projects/supporting-fundamental-rights-privacy-and-ethics-surveillance-technologies-sapient,0.0,
748,http://www.revus-project.eu/,http://www.revus-project.eu/,100.0,1
749,http://fp7-spacecast.eu/,http://www.am.ub.edu/~blai/,0.0,
750,http://www.heptromic.eu/,http://www.heptromic.eu/,94.0,1
751,http://www.switchbox-online.eu/,http://www.amazon.com/Barbara-Demeneix/e/B00MWQ6TH8/,0.0,
752,http://www.cryoland.eu/,http://cryoland.enveo.at/,0.0,
753,http://www.smhi.se/en/research/research-departments/oceanography/operr-operational-pan-european-river-runoff-1.16820,http://www.smhi.se/en/research/research-departments/oceanography/operr-operational-pan-european-river-runoff-1.16820,100.0,1
754,http://www.uta.fi/med/pevnet/index.html,http://www.uta.fi/med/pevnet/index.html,100.0,1
755,http://glycohit.eu/,http://glycohit.eu/,100.0,1
756,http://www.opti-alert.eu/,http://www.opti-alert.eu/,100.0,1
757,http://www.bca-grape.eu/Project_description.cfm,http://www.bca-grape.eu/UserFiles/File/Conference_proceedings.pdf,0.0,
758,http://www.nanochannelsFP7.eu/,http://www.slideserve.com/jaegar/scientix-the-portal-for-sharing-teaching-materials-and-research-reports,0.0,
759,http://www.afromaison.net/,http://www.afromaison.net/documents/meetings/2011/ZAF/AFROMAISON_overview.pdf,0.0,
760,http://www.dlr.de/as/en/desktopdefault.aspx/tabid-194/407_read-32229/,http://www.dlr.de/as/en/Portaldata/5/Resources/dokumente/projekte/sacomar/SACOMAR_D2_2_DLR_Validation_Strategy.pdf,0.0,
761,http://www.wineaging.co.nz/,http://www.2020-horizon.com/FORSCHUNGSANSTALT-GEISENHEIM-p11267g1.html,0.0,
762,http://glowasis.eu/,http://glowasis.eu/,100.0,1
763,http://www.sepserver.eu/sepserver/,http://www.sepserver.eu/sepserver/publications/Conference%20presentations/SEPServer_ESWW8.pdf,0.0,
764,http://www.electric-sailing.fi/fp7/,https://letsembracespace.teamwork.fr/docs/session-4/ESAIL_P.Janhunen.pdf,0.0,
765,http://www.diatools.org/,http://www.diatools.org/,100.0,1
766,http://www.edefu.eu/,http://www.edefu.eu/,100.0,1
767,http://www.mocccasin.eu/,http://www.mocccasin.eu/,100.0,1
768,http://www.freshmon.eu/,http://www.freshmon.eu/,100.0,1
769,http://www.allfun-fp7.eu/,http://www.allfun-fp7.eu/documents/SM5_Information_for_the_meeting_rev_1.pdf,0.0,
770,http://www.valuepole.eu/,http://www.2020-horizon.com/TIPPO-INTERNATIONAL-LIMITED-p14672g1.html,0.0,
771,http://ecoseasafeproject.com/,http://www.2020-horizon.com/SORBWATER-TECHNOLOGY-AS-p14507g1.html,0.0,
772,http://qualiredfruits.eu/front-page-fr,http://qualiredfruits.eu/,0.0,
773,http://www.refresh-fp7.eu/,http://www.safibra.cz/en/refresh,0.0,
774,http://www.biolisme.eu/bases/biolisme.nsf/webContents/Bienvenidos,http://www.photek.com/news/news-item-4.html,0.0,
775,http://www.devapro.de/,http://www.devapro.de/,100.0,1
776,http://www.fallwatch-project.eu/,http://www.fallwatch-project.eu/,80.0,1
777,http://project.tyndall.ie/lamand/?q=projects/lamand/,http://www.icn.cat/index.php/en/funded-projects/projects/project/lamand-large-area-molecularly-assembled-nanopatterns-for-devices,0.0,
778,http://www.saliant.eu/home,https://www.forensicinstitute.nl/research%5Fand%5Finnovation/innovation%5Fdev%5Fprogrammes/saliant/,0.0,
779,http://www.corenet-project.eu/,https://www.linkedin.com/groups?gid=3788342,0.0,
780,http://www.nanospec.eu/,http://www.nanospec.eu/workshop,63.0,1
781,http://www.texwin.eu/,http://www.texwin.eu/,100.0,1
782,http://www.manucloud-project.eu/,http://www.manucloud-project.eu/,100.0,1
783,http://www.subctest.com/,http://subctest.com/,43.0,1
784,http://www.phocam.eu/doku.php,http://www.phocam.eu/,97.0,1
785,http://www.3micron.eu/,http://researchprojects.kth.se/index.php/kb_7954/io_10586/io.html,,
786,http://www.wheylayer.eu/,http://www.ttz-bremerhaven.de/de/presse/termine/652-whey-protein-coated-plastic-films-to-replace-plastic-polymers-and-increase-recyclability.html,0.0,
787,http://www.ultrafibre.org/,http://first.aster.it/_aster_/viewNews?ID=22199,0.0,
788,http://www.plantlibra.eu/web/,http://www.plantlibra.eu/web/sites/default/files/u3/Files/Larranaga_Food_supplements_af5_2012_1.pdf,0.0,
789,http://www.chance2sustain.eu/7.0.html,http://www.chance2sustain.eu/7.0.html,100.0,1
790,http://www.ing.unibs.it/~naspe/,http://www.ing.unibs.it/naspe/,100.0,1
791,http://www.eposbed.com/,http://eposbed.pera.com/acl_users,0.0,
792,http://www.globalbiopact.eu/,http://www.globalbiopact.eu/,99.0,1
793,http://www.geo-pictures.eu/,http://www.copernicus.eu/projects/geo-pictures,0.0,
794,http://www.ralspace.stfc.ac.uk/RALSpace/,http://www.ralspace.stfc.ac.uk/ralspace/resources/PDF/PublicationsfromMIDAS.pdf,0.0,
795,http://www.mediaact.eu/,http://www.mediaact.eu/,100.0,1
796,http://fireshield.uk-matri.org/,http://www.2020-horizon.com/VENTCROFT-LIMITED-p16613g1.html,0.0,
797,http://www.biostat-chf.eu/,http://biostat-chf.co.uk/,0.0,
798,http://www.heelless.org/,http://www.researchgate.net/publication/260134632_Investigation_into_the_kinetics_and_kinematics_during_running_in_the_heelless_shoe,,
799,http://www.foircev.eu/,http://www.2020-horizon.com/SAPIN-SOCIETA-APPLICAZIONI-INDUSTRIALI-S-R-L-p16747g1.html,0.0,
800,http://www.proeclair.fraunhofer.eu/,http://www.proeclair.fraunhofer.eu/,100.0,1
801,http://www.ttz-bremerhaven.de/en/research/food/research-projects/870-brainhealthfood.html,http://www.ttz-bremerhaven.de/en/research/food/research-projects/870-brainhealthfood.html,100.0,1
802,http://www.gini-research.org/articles/home,http://www.gini-research.org/articles/home,100.0,1
803,http://www.nanodiara.eu/,http://www.nanodiara.eu/,100.0,1
804,http://www.childhealthresearch.eu/,http://www.childhealthresearch.eu/about-us/about-collage,54.0,1
805,http://www.nersc.no/project/monarch,https://www.nersc.no/project/monarch,100.0,1
806,http://www.orecca.eu/web/guest,http://www.orecca.eu/web/guest,91.0,1
807,http://www.miccs.eu/,http://www.miccs.eu/,100.0,1
808,http://www.c-space-eu.org/index.php,http://www.iai.it/en/ricerche/c-space-conditions-space-policy-and-related-action-plan-consolidation-europe,0.0,
809,http://www.piezovolume.com/,http://www.piezovolume.com/,100.0,1
810,http://www.foresight-platform.eu/,http://www.foresight-platform.eu/,100.0,1
811,http://sunpap.vtt.fi/,http://sunpap.vtt.fi/,100.0,1
812,https://sites.google.com/site/addnanoeu/,http://www.2020-horizon.com/ADDNANO-The-development-and-scale-up-of-innovative-nanotechnology-based-processes-into-the-value-chain-of-the-lubricants-market(ADDNANO)-s9305.html,0.0,
813,http://www.walqing.eu/,http://www.walqing.eu/,100.0,1
814,http://www.logrotex.com/productos/legiotex,http://www.2020-horizon.com/LEGIOTEX-Continuous-Bactericide-Water-Filtration-For-The-Prevention-Of-Legionella-Contamination-In-Large-Public-And-Industrial-Facilities(LEGIOTEX)-s9497.html,0.0,
815,http://www.nanobond.org/,http://www.dwi.rwth-aachen.de/fileadmin/SITE_MASTER/content/Dokumente/finished_projects/nanobond.pdf,0.0,
816,http://www.marina-platform.info/,http://forecast.uoa.gr/proj_marina.php,0.0,
817,https://www.tu-chemnitz.de/mb/DigiTech/projects/project-nova-cigs.php,https://www.tu-chemnitz.de/mb/DigiTech/projects/project-nova-cigs.php,100.0,1
818,http://www.industrial-technologies2010.eu/,http://www.pedal-consulting.eu/news_items,0.0,
819,http://www.techeese.eu/,https://www.linkedin.com/in/celia-libr%C3%A1n-cuervas-mons-02531315,,
820,http://www.norface-migration.org/,http://norface-migration.org/,100.0,
821,http://www.ipt.fraunhofer.de/en/Competencies/processtechnology/Projects/Curare.html,http://www.2020-horizon.com/A-BENEVENUTA-amp-C-S-P-A-p31963g1.html,,
822,http://www.hedrad.com/,http://www.2020-horizon.com/HEDRAD-High-energy-digital-radiography(HEDRAD)-s9766.html,0.0,
823,http://www.rokfor.eu/,http://www.rokfor.eu/,79.0,1
824,http://europic.jeppix.eu/,http://europic.jeppix.eu/,100.0,1
825,http://www.contemp.org/,http://contemp.org/index.php?id=4,57.0,1
826,http://www.workable-eu.org/,http://workable-eu.org/,93.0,1
827,http://syncsen.com/,http://rps.paintservices.com/media/3519/syncsen-technology-case-study-online-version.pdf,,
828,http://tailortool.ctm.com.es/,http://tailortool.ctm.com.es/,100.0,1
829,http://www.siltrans.sav.sk/,http://www.siltrans.sav.sk/,100.0,1
830,http://www.fp7-sono.eu/,http://www.cedrat-technologies.com/fileadmin/user_upload/cedrat_groupe/Technologies/Actuators/Sonic%20%26%20ultrasonic%20generators/Sono_Project/SONO.pdf,0.0,
831,http://www.ennsatox.eu/?contentid=260,http://www.ennsatox.eu/?contentid=260,100.0,1
832,http://www.sommact.eu/portal/,http://www.sommact.eu/,99.0,1
833,http://www.selflearning.eu/index.php?id=project_overview,http://ieeexplore.ieee.org/iel7/6689802/6721750/06722584.pdf?arnumber=6722584,0.0,
834,http://www.selfmem.eu/,http://www.selfmem.eu/,100.0,1
835,http://www.prosyslaser.eu/,http://www.smartex.it/index.php/en/research/projects/european-projects/prosys-laser,0.0,
836,http://www.hinamox.eu/,http://hinamox.eu/,100.0,1
837,http://www.railect.com/,http://www.railect.com/project/technical_objectives.jsp,77.0,1
838,http://www.fireli.eu/,http://www.fireli.eu/english/index.html,0.0,
839,http://www.bacwire.eu/,https://nano4water.vito.be/n4wprojects/Pages/bacwire.aspx,0.0,
840,http://www.project-alpine.eu/,http://www.project-alpine.eu/,100.0,1
841,http://www.cleanclothproject.com/,http://www.centexbel.be/projects/cleancloth-antibacterial-cloth-based-on-microfibre,0.0,
842,http://www.hyecon.com/,http://fsrio.nal.usda.gov/nal_web/fsrio/printresults.php?ID=5838,0.0,
843,http://www.secureau.eu/index.php?id=3,http://www.secureau.eu/,100.0,1
844,http://www.insidefood.eu/,http://www.insidefood.eu/INSIDEFOOD_WEB/UK/Home.awp,0.0,
845,http://www.oxides.ulg.ac.be/,http://www.oxides.ulg.ac.be/,96.0,1
846,http://www.nanoclean-project.eu/,http://www.nanoclean-project.eu/,97.0,1
847,https://sites.google.com/site/somprojecteu/,https://sites.google.com/site/somprojecteu/,100.0,1
848,http://www.cornet-era.net/,http://www.cornet-era.net/,100.0,1
