acronym,title,projectUrl
,CPC collector for high temperatures,0
,Highly integrateable converters for advanced AC photovoltaics,0
,Design operation and maintenance criteria for air handling systems and components for better indoor air quality and lower energy consumption pre normative research,0
,Intelligent and energy optimised lighting systems based on the combination of daylight and the artificial light of sulphur lamps,0
,Co firing of bio oil with simultaneous SOx and NOx reduction,0
,Study and development of heating cooling systems using renewable energy,0
,An integrated hybrid solar gas system for buildings,0
PRIBIC,Pollutants reduction in small biomass combustion systems,0
,Design study and experimental evaluation of an integrated solar facade,0
,Solar power envelope,0
,Optimal design of multi functional ventilated facades,0
,Development of air metal hybride battery,0
MATHIS,Materials for healthy indoor spaces and more energy efficient buildings,0
,Innovative solar modules with use of the entire spectrum of the sunlight by concentration and dispersion,0
,Production of Fuel Ethanol and Byproducts out of Nootka Lupin,0
,Development of a control system for solar thermal installations,0
,Wave energy device broadband seapower energy recovery buoy,0
,Hydrogen production by supercritical biomass gasification,0
,Stationary flywheel energy storage with integrated high efficiency electromechanical power conversion,0
,Hybrid energy saving wind thermo green engine water generation ready to start mini plant for remote communities,0
,Multi megawatt modular direct drive generator for wind turbines,0
,Autonomous wind Diesel hybrid generator with heat recovery for seawater desalination telemonitored for supervision and data acquisition,0
,Reliable marketable and efficient preconstructed solar house,0
,Partnership for the development of economic photovoltaic lighting systems giving high variable luminous flux,0
,Sensor controlled solar powered street lighting,0
,Full digital pulse width modulation unit to control inverters for PV applications,0
,Development of a solar reflector,0
,Stagnation technology for solar thermal systems,0
,Planning tool for underground heat exchangers,0
,Condition monitoring of wind turbines by means of spectral analysis,0
,Development of low electricity consumption water purification plants using renewable energies,0
,Design of a solar driven cooling aggregate based on the diffusion absorption cooling principle,0
,Biological recirculation and power generation from organic waste,0
,Integrated solar air conditioning system,0
,Development of an autonomous solar thermally driven distillation system,0
,Development of an economic and energy saving heliostat technology for room illumination,0
,Milk refrigeration by a vacuum injector utilising low temperature heat from biogas CHP generation at large scale dairy farms,0
,Module integrated energy saving inverter,0
,Improvement of energy power of solar roof by ventilation with a linear static exhauster,0
,Development of an advanced energy storage system,0
ABIF,Advanced small scale biomass indirect firing gasifier,0
,Development of a novel integrated biomass fast pyrolysis Diesel engine system for power generation,0
,Low pressure turbines and control equipment for wave energy converters,0
,Energy technology dynamics and advanced energy system modelling,0
,External costs of energy conversion improvement of the externe methodology and assessment of energy related transport externalities,0
,An expert system to integrate renewable energy sources in european energy supply system,0
,Reducing barriers to energy efficiency in private and public organisations,0
,Advanced magnetic characterization technology,0
,Beta Dosimetry Standards,0
,Preparation and development of a chamber detector suited for ultralow radioactivity measurements in biological and medical fields,0
,Laser testing of advanced circuits for radiation dense environment applications,0
,Portable and fully automatic sampling and measuring system for Dioxin Furan emission in gas streams,0
SMAFAT,Development of Sandwich Materials Fatigue Testing Demonstrator,0
,Industrial enzynmes Developing measurement methods for air concentrations,0
,Harmonization of characterization methodologies for porous membranes,0
,In situ monitoring of surface structure during deposition and post deposition treatment,0
,Study of electrostatics related problems in industry,0
,Chemometrics for measurement and testing A feasibility study for a thematic network,0
,3D on line surface inspection of machined components using a computer aided vision system,0
,Searcher an instrument to detect and identify organic substances in inaccessible places,0
,Mobile Distance Meter,0
,Technical Support to Produce a Performance Specification for Lower Limb Orthotic Devices,0
,Selective measurement of toxic organic constituents in ambient air,0
,Standardization of thermal contact feeling assessment of textile,0
,Development of a system to control theair flow and the conditions of the fabrics inside stenters and backcoating machines,0
,New Tests Methods for Threaded Fasteners,0
,Development of a detector for ultralow radioactivity measurements in biological and medical fields such as cardiac imaging,0
,Development of a new rapid method for determination of microbial contamination using luminescence imagery,0
,Transfer of results from standardization in the field of protection against explosions to undustry especially Sme,0
,Network on uncertainty in testing,0
EMC EUTHENET,Establishment of a european thematic network on emc for systems characterisation measurements and compliance to standards,0
,Dermal Exposure Network,0
HAMMER,Hardmetal Measurement Method Evaluation and Research,0
,Network of European proficiency testing schemes concerning the chemical analysis of occupational and environmental air samples,0
,The calibration of scanning probe microscopes,0
,Determination of fumonisins at levels of interest for future EU legislation,0
,Development of a harmonised test method for the detection of certain aromatic amines in leather due to the use of azo dyes,0
COMPUTE,Development of a combined puncture and tear propagation test,0
,SM T Method Validation,0
,Development of certified reference materials CRMs for compound feedingstuffs,0
MESA,Methodology for electromagnetic susceptibility analysis,0
GIROD,Glued in rods for timber structures,0
,The development of a single pan European freeze thaw test for clay roofing tiles,0
STEAMQUAL,Standardization of steam quality measurements for turbine performance evaluation,0
,Detection of non milk protein in milk powder,0
CONGRAD,Control and calibration of timber grading machines,0
,Development of a mobile laser prototype based on Raman back scattering technology to measure precisely on natural sites and in real time atmospheric pollution to contribute in elaborating tests and procedures for an appliable definition,0
,Apparatus for differentially counting Microorganisms,0
,Control of defects in TIG welds by use of a top face sensor system,0
,APPLICATIONS of Fluorescent Microspheres with Long Emissive Lifetimes as Labels for Ultrasensitive Analytical Measurements,0
,Development of new techniques apparatuses for the assessment of performance and durability of building materials,0
SPECIFIQ,Specification for a harmonised European Calibration station for Improved Falling Weight Deflectometers measurement of Road Quality,0
,Improved Process control of Footwear production processes through new in process pressure measurement techniques,0
,Support for practical decision making and problem solving in measurement and testing to achieve total quality in measurement,0
,Development of a Testing Regime to Quantify the handle of leather a Hitherto Subjective Parameter,0
,Qualification Methodologies and Certification of Adhesive Bonding Procedure in the Automotive Component Industry,0
,Design of new and low cost analysis equipment based on NMR multifrequency impedancemetry and ultrasound measurement for the characterisation of organic compound,0
,Footwear for the elderly Mechanical and biomechanical measurements,0
,Certified Disinfection of workwear garments for the food industry,0
,New measure technique for PMI positive materials identification analysing of alloys for metal and process industry by means of coulormetric sampling and spectrophotometric determination,0
ASTRIX,Stress Technology X Ray Industrial Analyser,0
,Low cost Smart Sensor Systems,0
,Honey Authenticity Verification and Quality Enhancement,0
,Field usable gearing fault detection and analysis system,0
,Standardisation of test and characterisation methods for carbon based coatings,0
,Accuracy verification of co ordinate measuring machines of all sizes types and configurations using lasers and a universal artefact,0
,Measurement Test Assessment Clinical Workstation for Speech Hearing,0
,Development of a simple and reliable method for the characterisation and quality assurance of economical significant animal fibres,0
ORTHOCAP,Measurement system aiming to improve the comfort of people fitted with prostheses or ortheses,0
,Development of phosphate and sulfate ion selective electrode for on line measurement in water without any addition of chemicals,0
,Objective testing equipment for vertical spray distribution measurement and integrated prediction software,0
,Development of optical probes for the measurement of electric and magnetic near fields at radio and microwave frequencies,0
,Shear Test for Thermally Sprayed coatings,0
,Force Sensing Resistors for Sport and orthopaedic use,0
,Measurement and Dielectric resonators for microwave communication systems,0
,Establishment of standards for the measurement of performance in Diamond tool sawing and drilling operations,0
,Stationary online monitoring and leakage control system for duct works,0
,Three Phase Cable Tester,0
,Down Hole Imaging,0
,Inspection and calibrating systematics for plastics processing machines,0
,Systeme de mesures de champ generique modulaire evolutif et adaptable aux differentes normes de radiocommunication,0
,Primary reference clock with multiple redundancy for radio spectrum,0
,A versatile low cost networked automatic meteorological recording station,0
,Quality and identification standards for biofungicides,0
,Ultrasonic Curemeter for Rubber Processing,0
,Characterization and control of thick composite structures,0
,The analysis of thorium 232 in worplace materials Thorium 232 analysis,0
,Molecular genetic testing EU standardisation of quality assessment and quality assurance,0
NETWORK DUSTINESS,Development of a thematik network for dustiness measurement of solid matrials,0
STADNAP,Standardisation of DNA Profiling Techniques in the European Union,0
,Thematic network on European standards for metal injection moulding implementation phase,0
,Network on trace element speciation preparing for the 21st century,0
,Thematic network for ultraviolet measurements,0
,Thematic network on electrostatic related problems in industry,0
,Network on harmonization of leaching extraction tests,0
,Mutual Acceptance of Calibration certificates between EUROMET and NIST,0
,Characterization of residues involved in the activity and degradation of histidine decarboxylase by site directed mutagenesis,0
,Processes influencing stratospheric ozone studied using satelite data and models,0
,Collection and quantification of pharmaceuticals from biological samples using capillary electrophoresis,0
,Coevolution between the great spotted cuckoo and its host the magpie Effect of egg appearance on the evolution of egg discrimination by the host,0
,Gene therapy for the treatment of philadelphia positive acute leukaemia,0
,Analysis of the development of b cell clones and somatic hypermutation in autoimmune disease,0
,Nmr studies of peptides as models for protein folding,0
,In vitro system for enhanced and tumor specific graft versus leukemia effect provided by tumor antigen specific donor cytotoxic t lymphocytes,0
,New supported catalysts for oxidative polymerization of phenols,0
,Braid groups and the jones polynomial in arbitrary 3 manifolds,0
,Understanding the development of military technology,0
,Development and design of a novel industrial energy dispersive x ray reflectometer for analysis of liquid and solid superfaces and interfaces,0
,Efficient ultra short duration x ray sources based on femtosecond laser interaction with solid targets,0
,Investigation of dynamical proccesses affecting the vertical exchange of pollutants in the convective boundary layer,0
,Design and synthesis of self assembled inorganic grid structures,0
,Development of the igisol technique to allow the study of exotic nuclei beyond present day limits,0
,Dimerization inhibitors of hiv 1 protease synthesis of covalent crosslinking agents Synthesis of a ring of the taxol family of anti canceragents,0
,Readaptation des systemes de production a la secheresse et developpement durable,0
,Supergravity theories and supersymmetric spacetimes,0
,The role of substance p in the developing central nervous system,0
,Development of a 1 d lagrangian aerosol code to model the formation and growth of sulfur particles at mesoscale transport,0
,Kinetics of hybridizing and investigation of base pairing systems of anhydrohexitol oligonucleotides,0
,Research project on the oxidation of pollutants by homogeneous and supported catalysts,0
,Automated design of robust digital controllers,0
,Development of accurate intermolecular potentials improving the description of the short range terms,0
,Analysis of the mechanisms of th e early brain pattterning study of pax 3 and pax 6 function in transgenic mice,0
,Dynamics of sigma model solitons in 2 1 dimensions,0
,Labour demand and gross worker turnover how do they interact an empiricalanalysis of accessions and separations on individual data,0
,Solid state nuclear magnetic resonance studies of catalytic processes on molecular sieve catalysts,0
,Charge transfer and energy loss of highly charged ions and molecular ions at surfaces,0
,Developing an instrument for the measurement and study of neighbourhood attachment and the sense of community in European cities,0
,Characterization of the cytokine network accompanying tumor development and its influence on nitrogen metabolism in the tumor bearing mice,0
,Spatio temporal dynamics of semiconductor laser arrays,0
,Fully implicit navier stokes simulations and their implementation on parallel computers with relevance to aerospace,0
,Biogeography taxonomy and life histories of species of gelidium gelidiales rhodophyta in Northern Spain,0
,Cloning and sequencing of the cdna coding for two golgi autoantigens functional analysis by site directed mutagenesis,0
,Quantum chaos in low dimensional systems 2 and higher dimensional cat maps,0
,Vector bundles on albebraic curves and generalized theta functions,0
,Viscoelastic and elastoplastic damage behaviour of filament winding composite shells under multiaxial static and dynamic loads,0
,Motion perception and the transformational basis of shape recognition psychophysical investigations with human subjects,0
,Potential antifibrotic role of natriuretic peptides and nitric oxide in the heart,0
,Seismic imaging of ridge collision and subduction across the margin of central chile,0
,Applications of optimal control theory in a model of endogenous growth,0
,Western European vertebrate faunas and the end triassic extinction event,0
,Molecular mechanisms involved in the phagosome endosome fusion,0
,Table top x ray lasers pumped by fas laser pulses,0
,Nanocrystallite architecture preparation characterisation of nanochrystalline semiconductor arrays,0
,New electrochemical methods using sacrificial anodes for the synthesis of organic compounds,0
,Combined electromagnetic circuit analysis of electrical machines,0
,Experimental and theoretical study of non linear propagation of intense femtosecond laser pulses,0
,Functional studies on the cytochrome type nitrite reductase of thiosphaera pantotropha,0
,Quasi stationary behaviour of markov chains,0
,Reproductive behaviour and sexual selection in a sex role reversed blenniid fish salario pavo,0
,Regularity uniqueness and qualitative behaviour of degenerate parabolic equations of fourth order,0
,Quantum state diffusion experimental tests of quantum mechanics,0
,Minimal surfaces and holomorphic curves in kaehler manifolds,0
,Stability and dynamical systems,0
,Spatial and temporal study of electron and x ray emission in the compressed zone producted by collision of low z tj hin foils influence of laser beam conditions,0
,Saturation of parametric instabilities in laser plasma interaction,0
,Positive energy representations of the loop group of so n and operator algebras,0
,Two photon experiments with magnetically trapped hydrogen at ultra low temperatures,0
,Application of parallel computing techniques to models of of galactric structure and dynamics,0
,Theoretical study of in medium properties of hadrons in a nuclear medium formed in nucleus nucleus collisions,0
,Non equilibrium phenomena in complex systems a microscopic approach,0
,New silicon neutron detector,0
,Econometric investigation of optimal exercice in American option pricing models estimation and tests,0
,Underemployment and capital accumulation in a decentralized economy A dynamic general equilibrium perspective,0
,Online learning of neural networks for real time control,0
,Direct simulation studies of flame stabilization processes ii,0
,The application of natural geochemical traces for source apportionment in environmental toxicology pb isotopes lanthanides and trace elements,0
,Preparation and characterization of multiply branched glucose oligosaccharides for structural investigations of amylopectin and glycogen,0
,Multisite transition metal complexes a new approach towards bistable molecular devices,0
,Extension of the range of double stranded dna sequences which can be recognized by oligonucleotides via triple helix formation,0
,Quantum localisation in model and molecular systems,0
,Corporate finance in transition economies,0
,Migration and ethnic identity The interaction of Turkish and Greek immigrants in Brussels,0
,Innovation and firm performance,0
,Policy making and regulation for a European multimedia industry the legal and socio technical issues,0
,A general equilibrium approach to decision criteria for business firms Investment decisions and labor management under incomplete markets,0
,International tax competition and its interaction with the exchange rate coordination,0
,Phase locked harmonic gyrotrons for scientific and technological applications,0
,The response of steel fram structures under fire conditions,0
,Origin and optical properties of inertinite Relation to coal combustion efficiency,0
,Design and implementation of data parallel functional languages,0
,Precise orbit determination for the moms priroda camera experiment based on dgps carrier phase and pseudorange measurements,0
,Anti calcification the key of the origin of invertebrate caclcification,0
,Novel aspects of intramolecular free radical ipso substitution,0
,High resolution nmr analysis of platelet lipids and their function,0
,A correlated ab initio strategy for the calculation of periodic systems,0
,Synthesis of the c1 c28 fragment of spongistatin,0
,Primary structure formation during the synthesis of molecular sieves,0
,Analysis of the electronic structure and of the optical properties of doped higher and endohedral fullerenes by high energy spectroscopy,0
,Spatial pattern formation in passive systems,0
,The nature of magnetic interactions in strongly correlated elecron systems studied by neutron diffraction,0
,Dynamic instabilities in crack propagation and solid frictions,0
,Non perturbative and formal aspects of quantum field theories,0
,Commissioning the injector of the Athens microtron,0
,Superconducting mesoscopic structures as possible elements of single flux quantum logic,0
,The effect of high magnetic fields on the electronic behaviour of low dimensional devices,0
,Lignes a retard optiques realisees par la technique de l echange d ions sur verre pour des systemes de telecommunications a tres hauts debits,0
,Wave vector dependent tunneling in novel superconductors,0
,Topography and anchoring,0
,Investigation op p type two dimensional semiconductor structures for complementary fet applications,0
,Molecular investigation on the origin and genetic stability of human t lymphotropic virus type ii htlv ii e,0
,Cryopreservation of cattle oocytes at various stages during the maturation process,0
,Study of human tsh receptor activating mutations,0
,Functional analysis of rpp5 a gene that confers resistance to peronospora parasitica in arabidopsis,0
,Cell differentiation in prokaryotes analysis of the action of autoinducers in rhizobium bacteroid differentiation,0
,Interactions between a viroid containing hammerhead ribozymes and its host plant a molecular analysis,0
,The role of ca2 in fast neurotransmitter release in a central synapse,0
,Endocrine and molecular control of the intercycle fsh rise,0
,Genetic control of the establishment of axonal pathways in drosophila,0
,Domestic political stability and international cooperation in the production of a public good,0
,The learning region innovation strategies in the Ruhr,0
,The working of the welfare state and its redistribution mechanisms in a federation of region countries,0
,Polysilazan derived micro nano structured si3 n4 sic composites,0
,Blind channel estimation for spatial division multiple access in mobile communications systems,0
,Fission track analysis of sphene an evaluation of its potential for determining the geological age and thermal history of rocks,0
,Biologically inspired ultrasonic sensing for a mobile robot,0
,Algorithmic tools for efficient scheduling in parallel computing environments,0
,The declarative style as a way to unify the object oriented and concurrent paradigm of programming,0
,Imitation of movements as a step towards the development of artificial social intelligence for autonomous robots,0
,Modeling neural activity role of non linear dendritic behaviour in information processing by small neural nets,0
,Lifting problems in arithmetic geometry and rigid geometry,0
,Solution structu re determination and refinament of bacterial and synthetic iron sulfur proteins by nmr spectroscopy,0
,The characterisation of molecular ions by infrared spectroscopy,0
,Solvation in ligand receptor recognition,0
,Theoretical aspects of the electrochemical properties of amalgam electrodes,0
,Development and optimization of a copper based catalyst for the removal of ammonia from agricultural sources,0
,A measurement of the gluon density of the proton at hera,0
,Interfacial fluid dynamics waves fronts and heterogeneities,0
,Implication of the endogenous opioid system in the etiopathogenesis of affective disorders and drug dependence Possible therapeutic role of new inhibitors of enkephalin catabolism,0
,The role of trophic factors in the guidance and maintenance of cerebellar afferents,0
,Phylogeneric use of development anatomy of the ala temporalis in mammals,0
,Ecomorphology of hirundines an integrative approach on biological diversity,0
,A novel cross talk in signal transduction,0
,Isolation of expressed sequences by exon trapping and cdna selection using p1 phage clones from chromosomal region 13q12 q13,0
,Monetary theory and banking competition,0
,A quantitative model for the residual macro stress development during plasma nitriding,0
,Adaptation and validation of an efficient navier stokes solution method to turbomachinery flows using structured and unstructured grids,0
,Deposition of wear resistant coatings by magnetron sputtering combined with plasma immersion ion implantation,0
,Coupling of deformation and fluid flow in the earth s brittle crust,0
,Planktonic protozan feeding effects of hydrodynamic regimes on swimming and food detection,0
,Free boundary problems,0
,Compact routing methods for processor networks,0
,Co development of imperative programs and their correctness proofs in a type theoretic environment,0
,Novel asynchronous optoelectronic neural network exploiting the dynamics of photorefractive interconnects,0
,Integration of clp and csp approaches to over constrained systems,0
,The dynamics of uncertainty and prediction in nonlinear models of the atmosphere,0
,Structure function analysis of aminoacid and purine transporter proteins in the simple eukaryote aspergillus nidulans,0
,Molecular and genetic characterization of nitrate respiration in bradyrhizobium japonicum,0
,Isolation and functional characterization of goosecoid related paired type homeobox genes,0
,The vegetation dynamics of low nutrient environments factors affecting the competitive balance between heather and grasses in Scottish heather moorlands,0
,In vivo and in vitro characterization of hptx3 a new member of the acute phase pentraxin gene family,0
,The interaction between nmda receptor activation and the polymerization statae of actin in cultured hippocampal neurones,0
,Circadian rhythy of serotonin release in the suprachiasmatic nuclei regulation by photoperiod and the pineal gland,0
,Discrete two dimensional quantum gravity and large n field theories,0
,Control system implementation at the iasa microton,0
,Applications of the relativistic mean field rmf theory to nuclear systems,0
,Accurate crystallography of heavy fermion superconductors at high pressure and low temperature,0
,A study of the influence of short range order on the electronic structure and properties of liquid metals and alloys,0
,Voltammetry under high mass transpor conditions,0
,Molecular modelling of starch granule ultrastrucure to improve our understanding reactive sites and succeptibility to chemical and enzymatic attack,0
,Supercritical fluid extraction and thermodynamic study application to fractionation of aromatic systems,0
,Human pre t cell receptors cellular and genetic analysis,0
,The relationship between respiratory phenotypes and mitochondrial dna mutations,0
,Kefa a potassium efflux system in escherichia coli molecular organisation and regulation of kefa locus and structure characterization of kefa products,0
,Transgenic animal models to study diabets mellitus,0
,Identification of new tumor specific antigens recognized by autologous t lymphocytes,0
,Decision making and foraging ecology in web building spiders and its functional significance,0
,Mechanism of transcriptional activation by pax 5 bsap,0
,Mass transfer phenomena in methanogenic and sulphidogenic aggregates characterisation and optimisation based on nmr,0
,Vision based disassembly,0
,Ultrafiltration of organic liquids added a pressurized gas higly improving the hydrodynamic characteristics of the mixture,0
,Techniques to validate mathematical models of chemical engineering processes,0
,Coupled study of stratospheric chemistry and circulation in a three dimensional model,0
,Coral reefs and climatic change a study from the Indian ocean Red Sea region,0
,Palaeomagnetic fingerprinting of oceanic terranes in old orogens the Caledonides as a test case,0
,The equilibrium exchange rate,0
,Endogenous fluctuations in economic systems with memory,0
,Patterns of specialisation technical change and uneven growth among advanced industrial countries,0
,Complex behaviour and stochastic shocks in overlapping generations economies real financial and international aspects,0
,Credit and real activity a disequilibrium dynamics perspective,0
,Diffusion de l offre d education sur le marche du travail effets nationaux et regionaux a travers une comparaison Franco Espagnole,0
,Modelling the carbon energy tax and the nairu,0
,Geographic polarization and economic growth,0
,Leaving home living arrangements and living situations of the young adults in Western Europe Employment family and housing histories,0
,Poverty and income inequality in Greece and their national and EU policy implications,0
,Economics of innovation in construction,0
,Impact of compensation on information acquisition and dynamic trading strategies,0
,Financial markets and the underlying real economy,0
,The effect of leveraged recapitalizations on rival firms,0
,Hypermedia for learning in the experimental sciences potential uses and their merits,0
,Inflation and the term structure evidence for E U countries and comparisons with the United States and Japan,0
,The incidence of taxes in Greece in the European Union context 1982 1993 towards an optimal structure,0
,Application of senario and prospective analysis techniques to study the future of Castilla leon s mining areas,0
,The dynamics of European integration Intistutional or policy effects in European legislation,0
,The accretionary history and the geochemical evolution of the mid proterozoic lithosphere in South Norway,0
,Stable isotope diversity in eclogitic mantle a comparative laser microprobe study of inclusions in diamond and hydrothermally altered oceanic crust,0
,Paleobiogeographie et paleoclimatologie en vallee d Aoste depuis la derniere glaciation d apres l analyse pollinique,0
,Investigation of hot carrier aging mechanisms in advanced submicrometer bipolar and cmos technologies,0
,Soot formation in diffusion flames,0
,Efficient routing functions for distributed memory multiprocessors,0
,Nonlinear dynamics and chaos in electronic oscillators,0
,Incorporating binaural cues in a computational model of auditory scene analysis,0
,General concept for local search operators,0
,The role of distinctive features in speech perception and recognition,0
,A neural networks based model for automatic performance of musical scores,0
,Vision based control for nonholonomic mobile robotic systems,0
,Program composition and efficient computations,0
,A structural complexity approach to propositional proof systems,0
,Syntax and semantics for intelligent knowledge acquisition and information handling formalisms with tractable applications to software design,0
,High level intelligent information processing for vision understanding,0
,Synthesis of sulfonamide pseudopetide combinatorial libraries,0
,Neutron scattering studies of the dynamics and orientation of small molecules in simple zeolites and ionic hydrates,0
,Dft study of metal particles on support oxides,0
,High sensitivity detection and discrimination of gas phase trace molecules by intra cavity laser absorption pn a molecular slit jet,0
,New approaches towards the synthesis of c glycosides,0
,Development of new methodology for characterizing the active phase and its interactions with the support in novel sulfide hydrotreating catalysts,0
,Speciation of antimony in contaminated soil and groundwater,0
,Extraction isolation and structural characterization of metabolites from higher fungi Assay of their biological and pharmaceutical activity,0
,Model studies on radical induced dna cleavage associated with the c 1 position,0
,The synthesis of indolizidine alkaloids by intramolecular nitrone cycloaddition,0
,Filled carbon nanotubes in catalysis,0
,Ant repellent allomones produced by social wasps,0
,New reactions in organometallic chemistry via lewis acid boron compounds,0
,Investigation of novel routes to polyene structures,0
,Volcanic and tectonic control on slow spreading ridge geometry using key sections of the mid Atlantic ridge,0
,Enantioselective synthesis of protein kinase c modulators by combination of regioselective organometalic functionalisation of indoles and an enzymatic transformation,0
,Photoinduced molecular switching and controlled electron transfer,0
,Synthesis of chiral and helical receptor molecules,0
,Electron energy loss spectroscopy on intercalation compounds,0
,Novel high tc superconductors and multilayer structures,0
,Nonlinear magneto optical studies of thin film magnetism,0
,Nonlinear optics at high laser intensities high order harmonics as a coherent radiation source in the xuv and soft x ray regions,0
,Study of improved models for describing the propagation of light waves in nonlinear inertial media,0
,Preparation and investigation of quasicrystalline thin films for use in multilayer junctions,0
,String duality symmetries and theories with space time supersymmetry,0
,Electronic transitions in the photosyntetic reaction center,0
,Inactivation of the excitatory neurotransmitter glutamate Its role in acute and chronic neurodegeneration,0
,Vortex interactions in two dimensional turbulence analysed using wavelets and wavelet packets,0
,High peak power xuv radiation sources based on high order harmonic generation optimization characterization and application to xuv multiphoton processes,0
,Towards organic semiconductor devices design and synthesis of polymerbased field effect transistors and light emitting diodes,0
,Design and synthesis of high affinity carbohydrate ligands,0
,Molecular recognition of transition states,0
,Comparative study of the mechanism of solid state reactions induced by thermal and mechanical treatments,0
,Low oxidation state metal complexes and their role in organic synthesis,0
,Synthesis complexation behaviour and nmr investigations of phosphino compounds,0
,Examination and structural characterization of paramagnetic metalloproteins via multinuclear and multidimensional nmr techniques 5,0
,Regulation of gene expression by transcription elongation in trypanosomes,0
,Study of the relation ship between the structure and the physical properties of monolithic silica aerogel for window application,0
,Scattering and reactivity of light molecules at metal surfaces,0
,Ultimate resolution x ray spectroscopy of exotic atoms,0
,Morphology dynamics and propagation of extragalactic relativistic jets,0
,Investigation of the relevance of the topological and geometrical aspects in soft matter and cellular solids,0
,Theoretical and numerical studies of stochastic resonance systems,0
,Semi classical approximation for classically chaotic quantum systems Applications to mesoscopic systems and atomic physics,0
,Study of galactic interaction and merging using n body simulation techniques,0
,Calibration procedure for ge detectors used for in situ indoor spectrometry,0
,The distribution of radioactive 26a1 in the galaxy,0
,Time resolved optical and magneto optical spectroscopy of ii vi and iii v semiconductor heterostructures,0
,Topics in effectives lagrangeans njl and large n expansion,0
,Development of imaging devices and methods for high sensitivity quantification of dna by chemiluminescence,0
,Spectroscopic studies of proton rich exotic nuclei,0
,Optical properties of nanostructured materials sers active systems and arrays of quantum dots,0
,Non linearity and quantum lattice fluctuations in strongly correlated electron systems,0
,Epitaxial growth and magnetic properties of thin transition metal films on hydrogen passivated silicon surfaces,0
,Interaction of two ultra cold spin polarize he atoms,0
,Theory of high order harmonic generation in strong laser fields control and application,0
,New methods for efficient second harmonic generation in waveguides use of pulsed laser treatments to control the ferroelectric domain structure,0
,Monte Carlo studies of protein induced curvatures of bilayer membranes 5,0
,Extraction of the gluon density in the proton from exclusive vector meson production in electron proton scattering,0
,Contribution to the experiment nomad searching for neutrino oscillations,0
,Experimental investigations and application of high order harmonics generated by ultrashort laser pulses,0
,Cp violation in the neutral kaon system,0
,Static and dynamical properties of electron phonon systems one electron versus many electron picture,0
,Probing quark and gluon correlations in hard electroweak scattering processes,0
,Comparative electronic structure study of perovskite transition metal oxides,0
,A critical investigation of electroweak baryogenesis models,0
,Design and fabrication of high efficiency diffractive optical devices made of artificial dielectrics,0
,Studies of spallation neutrons for possible future application,0
,Retroviral vectors optimised for myeloid specific gene expression,0
,Interneurons in mammalian locomotion membrane properties and synaptic integration,0
,Functional characterization of rab proteins especially rab6 and their interactions with gef and gdi isoforms,0
,Transcriptional mapping of the down syndrome chromosomal region,0
,Metabolic fluxes analysis in aspergillus,0
,Multiple paternity and sperm competition in the smooth newt triturus v vulgaris,0
,Development of efficient targeted t lymphocytes for gene therapy of cancer,0
,Analysis of gene regulation in sertoli cell during spermatogenesis by gene trap,0
,Inhibitory mechanisms in the thalamus,0
,Nuclear divisions and cell morphogenesis of parasitic protozoa plasmodium trypanosomes and microspora interactions bewteen antimicrotubular drugs mtoc and centrosomal components,0
,Study of the mechanisms involved in the stabilization of p53 during viral transformation of mammalian cells,0
,Evaluation and compilation of nuclear reaction rates of interest in astrophysics and material science,0
,Introduction of functional elements in bond gaphs theory and applications,0
,Magma chamber dynamics and mechanisms of magma transport and emplacement,0
,Interlayer coupling on layered superconductors probed by transport measurements,0
,The challlenge of subcultures to national identities a comparative study of British and Italian subcultures,0
,Global imaging of the conductivity structure of the earth s mantle using satellite magnetic data,0
,Nonlinear signal processing algorithms efficient design and parallel implementation,0
,T i between rnap ii prom,0
,Cloning and characterisation of factors interacting with the yeast essentialsnorna snr30,0
,Spectromicroscopy of interfaces binary metal layers on silicon,0
,Duality in string and gauge theories,0
,Modelling of solid foams,0
,The study of excitation dynamics in molecular j aggregates with ultrafast non linear spectroscopy,0
,Probing molecular interactions by fluorescence resonance energy transfer using periodic ground state depletion,0
,Level statistics of strongly correlated fermioooon systems,0
,The strongly correlated electron problem from the hubbard model to quantum dots,0
,High energy studies of star formation in extra galactic context,0
,Non perturbative effects in strong interactions from lattice simulations and theoretical understanding of continuum limit corrections,0
,A coherent source of narrowband tunable soft x ray radiation,0
,Collective behaviour of protein motors,0
,An investigation of random surface models with applications to the study of 2d quantum gravity,0
,Statistical mechanics of quenched disorder systems,0
,Patterns for the generation of fermion masses and mixing in unified theories,0
,Atoms channelled by light forces on a mesoscopic scale sub wavelength imaging techniques application to lithography,0
,Role of calcium in the regulation of cell polarity in neurospora,0
,Generation of a detailed structural and functional map of human poly a polymerase,0
,Functional analysis of acta a bacterial protein involved in actin based mobility,0
,Far field light microscopy with resolution beyond the diffraction limit,0
,Development of the thalamocortical pathway mechanisms underlying the establishment of thalamocortical connections and the specification of the cerebral cortex,0
,Eutrophication the fate and effects of phytoplankton organic fractions on benthic processes and interactions with sediment bound polychlorinated biphenyls,0
,Identification of genes specifically involved in the amp mitogenic pathway in thyroid cells,0
,Tamoxifen inducible in vivo mouse system for studying p53 tumour suppression,0
,Understanding the conformational modifications in engineered trnas with altered functions and in trna variants involved in human pathologies,0
,Two sided matching models when colleagues matter,0
,Orientational correlations in classical polyelectrolytes and salt free giantmicelles,0
,Transition metal catalysed c c bond formations metalied by chlorosilanes,0
